#Internal_virprotID_A	str_temp	strl_neig_uni	str_neigh_pdb	sas	seqHomology
307785	4ckb_A	Q9UIC8	3iei_H	1.4	NoSeqHomolog
307785	5e9w_A	Q9UJA5	5ccx_B	2.4	NoSeqHomolog
307785	4ckb_A	Q9UNQ2	1zq9_A	1.8	NoSeqHomolog
307785	5e9w_A	Q9UUN9	1zze_A	2.3	NoSeqHomolog
307785	2hiv_A	Q9UYG2	2vug_A	2.1	seqHomolog
307785	5e9w_A	Q9UZR7	2vs1_A	2.3	seqHomolog
307785	3bkw_A	Q9V0Q0	5yac_A	2.0	NoSeqHomolog
307785	4ckb_A	Q9V1J7	3lhd_D	1.8	seqHomolog
307785	5e9w_A	Q9V2G1	5hjj_A	2.1	NoSeqHomolog
307785	4ckb_A	Q9WLZ5	2p40_A	2.4	NoSeqHomolog
307785	4ckb_A	Q9WVG6	5ih3_B	2.3	NoSeqHomolog
307785	4ckb_A	Q9WYS2	1vl8_A	2.4	NoSeqHomolog
307785	4ckb_A	Q9WYV8	1sg9_B	1.9	seqHomolog
307785	4ckb_A	Q9WZ12	2hae_C	2.4	NoSeqHomolog
307785	3bkw_A	Q9WZC2	1inl_A	2.3	seqHomolog
307785	3bkw_A	Q9WZK7	1o54_A	2.1	seqHomolog
307785	4ckb_A	Q9WZX6	1n2x_A	1.9	seqHomolog
307785	4ckb_A	Q9X119	1vlm_A	1.9	seqHomolog
307785	3bkw_A	Q9X1A9	2avn_A	1.5	seqHomolog
307785	4ckb_A	Q9X5T6	3gwz_A	2.0	seqHomolog
307785	4ckb_A	Q9X6G2	2pkw_A	2.3	NoSeqHomolog
307785	4ckb_A	Q9Y8Y1	5b1y_A	2.4	NoSeqHomolog
307785	5e9w_A	Q9Y9U3	4df3_A	1.8	seqHomolog
307785	4ckb_A	Q9YDK1	2z1n_A	2.3	NoSeqHomolog
307785	4ckb_A	Q9ZBK1	3krt_A	2.4	NoSeqHomolog
307785	4ckb_A	Q9ZFE4	4nqz_A	2.3	NoSeqHomolog
307785	4ckb_A	Q9ZGC1	4kwh_A	2.2	NoSeqHomolog
307785	4ckb_A	Q9ZGH6	3bxo_A	1.4	seqHomolog
307785	2hiv_A	Q9ZHI0	1dgs_B	2.0	NoSeqHomolog
307785	4ckb_A	Q9ZNN8	3a28_G	2.2	NoSeqHomolog
307785	4ckb_A	Q9ZTU2	3p9k_D	2.0	seqHomolog
307785	3bkw_A	Q9ZUB3	2q41_D	2.4	seqHomolog
307785	3bkw_A	U2C7W9	5g4l_B	2.4	NoSeqHomolog
307785	3bkw_A	U5HK46	4krg_A	1.2	seqHomolog
307785	3bkw_A	U5HK48	4kri_A	1.3	seqHomolog
307785	4ckb_A	V5YUZ7	4zgw_A	2.2	NoSeqHomolog
307785	4ckb_A	X2D0L0	5x8h_A	2.3	NoSeqHomolog
307786	4rlv_A	A5H025	4o1o_A	1.3	NoSeqHomolog
307786	4rlv_A	B0VB33	5d66_A	1.4	seqHomolog
307786	4rlv_A	E9ADW8	3ljn_A	2.2	seqHomolog
307786	4rlv_A	F7BWY7	6bbj_A	1.7	NoSeqHomolog
307786	4rlv_A	F8RC03	4xd1_A	1.9	seqHomolog
307786	4rlv_A	G1SNM3	6bwj_A	1.9	seqHomolog
307786	4rlv_A	L7MTK7	4grg_A	1.2	NoSeqHomolog
307786	4rlv_A	O00522	5d68_C	1.3	seqHomolog
307786	4rlv_A	O14593	3v30_A	1.3	seqHomolog
307786	4rlv_A	O22265	3dep_A	1.3	seqHomolog
307786	4rlv_A	O75762	3j9p_C	1.4	seqHomolog
307786	4rlv_A	O75832	1qym_A	0.8	NoSeqHomolog
307786	4rlv_A	O94925	5u0i_A	1.2	NoSeqHomolog
307786	4rlv_A	O95271	5gp7_A	0.8	NoSeqHomolog
307786	4rlv_A	P05556	3t9k_A	1.1	NoSeqHomolog
307786	4rlv_A	P09959	1sw6_A	1.6	seqHomolog
307786	4rlv_A	P14585	2fo1_E	1.5	seqHomolog
307786	4rlv_A	P16157	1n11_A	0.9	seqHomolog
307786	4rlv_A	P20749	1k1a_A	1.3	seqHomolog
307786	4rlv_A	P25963	1nfi_F	1.2	seqHomolog
307786	4rlv_A	P35845	5h28_A	2.0	NoSeqHomolog
307786	4rlv_A	P38507	5cbo_D	0.9	seqHomolog
307786	4rlv_A	P42771	1bi7_B	1.5	seqHomolog
307786	4rlv_A	P42773	1g3n_F	1.2	seqHomolog
307786	4rlv_A	P46531	2f8x_K	1.0	seqHomolog
307786	4rlv_A	P46683	4bsz_B	1.4	seqHomolog
307786	4rlv_A	P50086	2dzo_C	0.9	seqHomolog
307786	4rlv_A	P55271	1d9s_A	1.8	seqHomolog
307786	4rlv_A	P55273	1bi8_D	1.3	seqHomolog
307786	4rlv_A	P58546	3aaa_C	1.5	seqHomolog
307786	4rlv_A	P62330	3lvr_E	1.5	seqHomolog
307786	4rlv_A	P62774	2kxp_C	2.3	NoSeqHomolog
307786	4rlv_A	P62775	1myo_A	2.0	NoSeqHomolog
307786	4rlv_A	Q00420	1awc_B	0.7	seqHomolog
307786	4rlv_A	Q00653	4ot9_A	1.3	seqHomolog
307786	4rlv_A	Q01484	4rlv_A	0.0	seqHomolog
307786	4rlv_A	Q04749	6emk_G	1.9	NoSeqHomolog
307786	4rlv_A	Q05823	4g8l_B	1.0	seqHomolog
307786	4rlv_A	Q13418	4hi9_A	0.9	seqHomolog
307786	4rlv_A	Q13625	4a63_B	1.3	seqHomolog
307786	4rlv_A	Q15027	3jue_A	1.1	seqHomolog
307786	4rlv_A	Q38998	5aar_A	1.4	seqHomolog
307786	4rlv_A	Q5ZSV0	2aja_A	2.4	seqHomolog
307786	4rlv_A	Q5ZUS4	5czy_A	2.0	seqHomolog
307786	4rlv_A	Q5ZXN6	4bet_B	1.9	seqHomolog
307786	4rlv_A	Q5ZY89	5vrq_A	1.6	NoSeqHomolog
307786	4rlv_A	Q60773	1blx_B	1.4	NoSeqHomolog
307786	4rlv_A	Q60778	1oy3_D	1.2	seqHomolog
307786	4rlv_A	Q63ZY3	4hbd_A	1.0	seqHomolog
307786	4rlv_A	Q6AXG6	5ybe_A	1.0	NoSeqHomolog
307786	4rlv_A	Q6CUK7	5h2a_A	2.0	NoSeqHomolog
307786	4rlv_A	Q6IV60	3kea_A	1.8	seqHomolog
307786	4rlv_A	Q6MHS9	5cea_E	1.5	seqHomolog
307786	4rlv_A	Q6PFX9	3utm_B	1.0	seqHomolog
307786	4rlv_A	Q7SIG6	1dcq_A	1.6	seqHomolog
307786	4rlv_A	Q838Q8	3hra_A	1.2	seqHomolog
307786	4rlv_A	Q8IUH5	3eu9_C	1.2	seqHomolog
307786	4rlv_A	Q8NET8	6mho_B	2.0	NoSeqHomolog
307786	4rlv_A	Q8TDY4	2b0o_F	1.6	seqHomolog
307786	4rlv_A	Q8WUF5	2vge_A	1.8	seqHomolog
307786	4rlv_A	Q8WXH4	4uuc_A	1.1	seqHomolog
307786	4rlv_A	Q90623	1s70_B	1.1	seqHomolog
307786	4rlv_A	Q91XL9	5z2m_B	1.4	NoSeqHomolog
307786	4rlv_A	Q92882	3ehq_B	1.0	seqHomolog
307786	4rlv_A	Q96DX5	3zng_A	1.0	seqHomolog
307786	4rlv_A	Q96HA7	5ja4_D	1.4	seqHomolog
307786	4rlv_A	Q96NW4	4cym_F	0.7	seqHomolog
307786	4rlv_A	Q978J0	2rfm_A	1.0	seqHomolog
307786	4rlv_A	Q99661	5mio_C	0.9	NoSeqHomolog
307786	4rlv_A	Q99728	3c5r_A	0.9	seqHomolog
307786	4rlv_A	Q9ET47	5et0_C	1.1	seqHomolog
307786	4rlv_A	Q9H1D0	6bo8_A	1.4	NoSeqHomolog
307786	4rlv_A	Q9H2K2	3twx_B	0.6	seqHomolog
307786	4rlv_A	Q9H9B1	6by9_A	1.3	seqHomolog
307786	4rlv_A	Q9H9E1	3v31_A	1.0	seqHomolog
307786	4rlv_A	Q9JLU4	5g4x_A	1.1	NoSeqHomolog
307786	4rlv_A	Q9SAR5	5eid_A	1.0	seqHomolog
307786	4rlv_A	Q9UI32	5u0k_F	1.4	NoSeqHomolog
307786	4rlv_A	Q9Y210	5yx9_A	2.4	NoSeqHomolog
307786	4rlv_A	Q9Z2X2	2dwz_A	0.9	seqHomolog
307786	4rlv_A	U3GK13	5uim_A	1.8	NoSeqHomolog
307786	4rlv_A	U3N7D8	6g1k_A	2.4	NoSeqHomolog
307787	2j1p_A	A0A0A7GEY4	5jfq_A	0.8	NoSeqHomolog
307787	2h8o_A	A0A0H2UXE9	2for_A	0.7	NoSeqHomolog
307787	2h8o_A	A0A0H3JWH0	1rtr_A	0.6	seqHomolog
307787	2h8o_A	A2PZA5	5ero_C	1.3	seqHomolog
307787	2j1p_A	A3MSH1	4gp1_A	1.0	NoSeqHomolog
307787	2j1p_A	A3MX09	4fp4_A	1.4	NoSeqHomolog
307787	2h8o_A	A3YCB7	4f62_A	0.8	seqHomolog
307787	2h8o_A	A5K4U6	3ldw_A	1.3	NoSeqHomolog
307787	2h8o_A	A9JQL9	3npr_A	2.4	NoSeqHomolog
307787	2h8o_A	B9DUT7	4lfe_A	0.6	seqHomolog
307787	2h8o_A	B9K6W9	4wk5_A	0.9	seqHomolog
307787	2h8o_A	E4MYY0	4mc0_A	2.4	NoSeqHomolog
307787	2h8o_A	O25023	3tc1_A	1.2	seqHomolog
307787	2h8o_A	O25583	3llw_B	0.8	seqHomolog
307787	2j1p_A	O28625	4tq3_C	2.2	NoSeqHomolog
307787	2j1p_A	O58799	1wy0_A	0.8	seqHomolog
307787	2h8o_A	O66129	3aqc_D	1.0	seqHomolog
307787	2j1p_A	O95749	6c56_A	1.6	NoSeqHomolog
307787	2h8o_A	P13513	2aek_A	2.4	NoSeqHomolog
307787	2h8o_A	P14324	2rah_A	1.3	seqHomolog
307787	2h8o_A	P22939	1rqj_A	0.9	seqHomolog
307787	2j1p_A	P34802	5e8l_A	0.5	seqHomolog
307787	2j1p_A	P39476	5b0i_A	1.8	NoSeqHomolog
307787	2h8o_A	Q03Q08	3n3d_A	1.0	seqHomolog
307787	2h8o_A	Q03RR4	3m9u_A	0.8	seqHomolog
307787	2j1p_A	Q07D00	3mzv_A	0.9	NoSeqHomolog
307787	2j1p_A	Q08291	5ayp_A	0.9	seqHomolog
307787	2h8o_A	Q12051	2e8t_A	1.3	seqHomolog
307787	2h8o_A	Q15PE7	4jyx_A	0.8	seqHomolog
307787	2h8o_A	Q163F0	4jxn_A	0.9	NoSeqHomolog
307787	2h8o_A	Q16CN9	4lls_B	0.7	seqHomolog
307787	2j1p_A	Q1XAB1	6b06_B	1.4	NoSeqHomolog
307787	2j1p_A	Q2FYG6	5h9d_A	1.1	NoSeqHomolog
307787	2j1p_A	Q39761	3g4f_B	2.4	NoSeqHomolog
307787	2h8o_A	Q40577	3m00_A	2.3	NoSeqHomolog
307787	2j1p_A	Q43133	2j1p_A	0.0	seqHomolog
307787	2j1p_A	Q4K5A6	3p41_A	0.7	NoSeqHomolog
307787	2j1p_A	Q4QBL1	4k10_C	1.2	NoSeqHomolog
307787	2j1p_A	Q5CR09	2q58_A	1.4	NoSeqHomolog
307787	2h8o_A	Q5HZ00	3apz_A	1.0	seqHomolog
307787	2h8o_A	Q5NP81	4kkm_A	0.6	seqHomolog
307787	2j1p_A	Q5SMD0	1wmw_D	1.1	NoSeqHomolog
307787	2h8o_A	Q5ZT35	3lom_A	0.9	seqHomolog
307787	2j1p_A	Q60AN0	3ts7_A	0.8	NoSeqHomolog
307787	2j1p_A	Q6ET88	5xn6_D	1.1	seqHomolog
307787	2j1p_A	Q6QLV2	3qkc_A	1.2	NoSeqHomolog
307787	2h8o_A	Q7CWE5	2h8o_A	0.0	seqHomolog
307787	2j1p_A	Q7XI92	5xn5_A	0.6	NoSeqHomolog
307787	2h8o_A	Q7XYS9	4kk2_A	1.2	seqHomolog
307787	2h8o_A	Q836W4	3p8l_A	0.5	seqHomolog
307787	2j1p_A	Q86C09	4rxc_B	1.2	NoSeqHomolog
307787	2h8o_A	Q8A2P4	3rmg_A	1.5	seqHomolog
307787	2h8o_A	Q8NNM1	3qqv_A	1.1	seqHomolog
307787	2j1p_A	Q8NT37	3q2q_A	1.2	NoSeqHomolog
307787	2h8o_A	Q8PYS1	3ipi_A	1.4	seqHomolog
307787	2j1p_A	Q8WS25	3id0_A	1.4	NoSeqHomolog
307787	2h8o_A	Q8WS26	1yhk_A	1.2	seqHomolog
307787	2h8o_A	Q8XJE0	3uca_A	0.9	seqHomolog
307787	2h8o_A	Q95WL3	4dzw_A	1.2	NoSeqHomolog
307787	2j1p_A	Q97W92	2azj_A	1.2	NoSeqHomolog
307787	2h8o_A	Q9A6I1	3oyr_B	1.0	seqHomolog
307787	2j1p_A	Q9HWY4	3zou_A	0.7	NoSeqHomolog
307787	2h8o_A	Q9KTL2	3p8r_A	0.9	seqHomolog
307787	2j1p_A	Q9KWR7	3lvs_B	0.6	seqHomolog
307787	2j1p_A	Q9LJY2	5e8k_A	0.7	seqHomolog
307787	2j1p_A	Q9LUD9	5e8h_A	0.5	seqHomolog
307787	2j1p_A	Q9SBR3	3krp_A	0.5	seqHomolog
307787	2j1p_A	Q9SBR4	3kro_C	1.4	NoSeqHomolog
307787	2h8o_A	Q9X1M1	2azl_A	1.1	seqHomolog
307787	2h8o_A	Q9X7V8	3nf2_A	1.0	seqHomolog
307787	2j1p_A	Q9YBM8	4od4_C	2.0	NoSeqHomolog
307788	2fwr_A	A0A0E0TGM2	3uwx_B	1.8	NoSeqHomolog
307788	2fwr_A	A0A0K2H973	5ivl_B	1.8	NoSeqHomolog
307788	2fwr_A	A0A1W2ITH4	6dgd_A	1.9	NoSeqHomolog
307788	1rif_A	A0QT91	5v9x_A	1.9	NoSeqHomolog
307788	1rif_A	A1B8P0	5dn6_E	2.4	NoSeqHomolog
307788	2fwr_A	A1ZAW0	6bu9_A	2.0	NoSeqHomolog
307788	2oca_A	A5U4E1	5kzf_H	2.4	NoSeqHomolog
307788	1rif_A	A7MQK9	4tmu_A	1.8	NoSeqHomolog
307788	1rif_A	A7XXR1	4zni_A	2.1	seqHomolog
307788	2oca_A	B3PC73	1gqi_A	2.4	NoSeqHomolog
307788	1rif_A	B7LFW8	5k9t_A	1.8	NoSeqHomolog
307788	2fwr_A	D1CGD0	4q2d_A	2.1	seqHomolog
307788	2ykg_A	D3TI84	4a2w_B	0.7	seqHomolog
307788	2ykg_A	D9N195	5jch_A	0.9	seqHomolog
307788	1rif_A	E5DV50	5oe8_A	2.1	NoSeqHomolog
307788	1rif_A	F5LA72	5hkk_M	2.4	NoSeqHomolog
307788	2oca_A	F9UMB1	3dmn_A	2.4	NoSeqHomolog
307788	1rif_A	G0RY84	5ltk_A	1.8	NoSeqHomolog
307788	1rif_A	G0SBQ7	5dtu_A	1.8	seqHomolog
307788	1rif_A	G0SEG4	6fa9_A	1.8	NoSeqHomolog
307788	2ykg_A	G0YYQ5	5jaj_A	0.8	seqHomolog
307788	2fwr_A	G2QDW1	5hzr_A	1.7	seqHomolog
307788	1rif_A	G2QFM3	5jxr_B	1.7	NoSeqHomolog
307788	1rif_A	K0BWD0	5wwp_B	2.0	NoSeqHomolog
307788	1rif_A	K4KA16	4ok5_A	2.4	NoSeqHomolog
307788	1rif_A	O00571	6cz5_A	1.8	seqHomolog
307788	1rif_A	O01378	4d25_A	1.7	seqHomolog
307788	2oca_A	O07897	2gxs_B	1.8	seqHomolog
307788	2fwr_A	O29238	1gl9_B	1.9	seqHomolog
307788	2fwr_A	O29889	2fwr_A	0.0	seqHomolog
307788	1rif_A	O43143	5xdr_A	1.7	NoSeqHomolog
307788	2fwr_A	O51934	4ddv_A	2.0	seqHomolog
307788	2oca_A	O58022	2dr3_F	2.3	NoSeqHomolog
307788	1rif_A	O60306	4pj3_A	1.9	seqHomolog
307788	2oca_A	O66659	1l8q_A	2.4	NoSeqHomolog
307788	2ykg_A	O73946	2zj8_A	1.6	seqHomolog
307788	2oca_A	O74036	4d6p_A	2.4	NoSeqHomolog
307788	2ykg_A	O75417	5a9f_A	1.7	seqHomolog
307788	2ykg_A	O94761	5lst_A	2.1	NoSeqHomolog
307788	1rif_A	O94762	5lb5_A	1.7	seqHomolog
307788	2ykg_A	O95786	6gpg_A	0.4	seqHomolog
307788	2oca_A	P00829	2jj2_L	2.4	NoSeqHomolog
307788	2oca_A	P00830	3oee_N	2.4	NoSeqHomolog
307788	1rif_A	P03018	2is1_B	1.9	NoSeqHomolog
307788	2ykg_A	P03314	1yks_A	2.3	seqHomolog
307788	1rif_A	P03587	3wry_D	2.3	seqHomolog
307788	1rif_A	P03694	4bil_A	2.1	NoSeqHomolog
307788	2oca_A	P04526	3u5z_C	2.4	NoSeqHomolog
307788	1rif_A	P04993	1w36_D	2.3	seqHomolog
307788	1rif_A	P05769	2wv9_A	2.3	seqHomolog
307788	2oca_A	P06710	3glh_L	2.2	NoSeqHomolog
307788	1rif_A	P06839	5sva_Y	1.8	seqHomolog
307788	1rif_A	P07271	5o6b_A	2.2	NoSeqHomolog
307788	1rif_A	P07648	5ld2_C	2.4	NoSeqHomolog
307788	1rif_A	P07677	4xd7_E	2.4	NoSeqHomolog
307788	2fwr_A	P08394	1w36_B	2.1	NoSeqHomolog
307788	2fwr_A	P09052	2db3_D	1.7	seqHomolog
307788	2oca_A	P09219	4xd7_A	2.4	NoSeqHomolog
307788	2fwr_A	P09980	1uaa_B	2.1	NoSeqHomolog
307788	2oca_A	P0A9P6	5gju_A	1.8	NoSeqHomolog
307788	1rif_A	P0ABB4	3oaa_M	2.4	NoSeqHomolog
307788	2oca_A	P10081	1qde_A	1.7	seqHomolog
307788	2ykg_A	P10408	2fsf_A	1.8	seqHomolog
307788	2oca_A	P10486	4be7_B	1.8	seqHomolog
307788	2oca_A	P11014	5hd9_A	2.3	NoSeqHomolog
307788	2fwr_A	P15043	1oyw_A	1.8	seqHomolog
307788	2ykg_A	P15424	3sqx_A	1.7	seqHomolog
307788	2oca_A	P17312	2o0k_A	2.0	NoSeqHomolog
307788	2oca_A	P17844	3fe2_A	1.6	seqHomolog
307788	1rif_A	P18074	5iy8_W	2.2	seqHomolog
307788	2fwr_A	P19447	5iy6_V	1.3	seqHomolog
307788	1rif_A	P19712	5mz4_A	2.2	seqHomolog
307788	1rif_A	P19811	4n0o_C	2.3	seqHomolog
307788	2fwr_A	P20449	3pew_A	1.8	seqHomolog
307788	2oca_A	P20703	2oca_A	0.0	seqHomolog
307788	1rif_A	P21372	4lk2_B	1.7	seqHomolog
307788	2oca_A	P21507	2yjt_D	1.9	seqHomolog
307788	2ykg_A	P22082	5x0x_O	1.6	NoSeqHomolog
307788	1rif_A	P23394	4w7s_A	1.8	seqHomolog
307788	1rif_A	P23477	4ceh_B	2.3	NoSeqHomolog
307788	1rif_A	P24384	5mq0_V	1.8	NoSeqHomolog
307788	1rif_A	P24785	5aor_A	1.7	seqHomolog
307788	1rif_A	P25454	1szp_B	2.3	NoSeqHomolog
307788	2fwr_A	P26196	4ct4_B	1.7	seqHomolog
307788	2fwr_A	P26663	1cu1_A	2.2	NoSeqHomolog
307788	2ykg_A	P28366	3jv2_B	1.7	seqHomolog
307788	2oca_A	P28905	1em8_A	2.2	NoSeqHomolog
307788	2ykg_A	P30771	2xzl_A	2.0	seqHomolog
307788	2ykg_A	P30958	2eyq_B	1.6	seqHomolog
307788	2oca_A	P31380	5gn1_A	1.8	NoSeqHomolog
307788	1rif_A	P32270	3upu_B	2.3	seqHomolog
307788	1rif_A	P32657	6g0l_M	1.6	seqHomolog
307788	2fwr_A	P35207	4a4z_A	1.9	seqHomolog
307788	1rif_A	P37024	6eud_A	1.8	NoSeqHomolog
307788	2fwr_A	P37954	2nmv_A	1.8	seqHomolog
307788	2oca_A	P38629	1sxj_C	2.3	NoSeqHomolog
307788	2oca_A	P38630	1sxj_A	2.3	NoSeqHomolog
307788	2fwr_A	P38919	2hxy_A	1.7	seqHomolog
307788	2ykg_A	P38935	4b3g_B	2.0	seqHomolog
307788	2fwr_A	P39517	4bru_A	1.8	seqHomolog
307788	2oca_A	P40339	1sxj_B	2.3	NoSeqHomolog
307788	2fwr_A	P40352	5vvr_M	1.7	NoSeqHomolog
307788	2ykg_A	P42285	6d6q_M	1.8	NoSeqHomolog
307788	2oca_A	P42305	2hjv_A	2.1	seqHomolog
307788	2oca_A	P46063	4u7d_D	1.8	seqHomolog
307788	2oca_A	P46798	2z4r_C	2.3	NoSeqHomolog
307788	2fwr_A	P47047	4u4c_A	1.8	seqHomolog
307788	1rif_A	P53131	5i8q_A	1.8	seqHomolog
307788	1rif_A	P54132	4o3m_A	1.7	seqHomolog
307788	2fwr_A	P56255	3pjr_A	2.2	NoSeqHomolog
307788	2fwr_A	P56981	2fdc_A	1.8	NoSeqHomolog
307788	2fwr_A	P60240	4s20_K	2.0	NoSeqHomolog
307788	2oca_A	P60842	2g9n_A	1.8	seqHomolog
307788	2oca_A	P74857	4nph_A	2.4	NoSeqHomolog
307788	1rif_A	P76562	2zpa_A	2.1	seqHomolog
307788	2fwr_A	P83699	1q0u_A	1.8	seqHomolog
307788	1rif_A	P95547	2cvh_A	2.4	NoSeqHomolog
307788	2oca_A	P9WGP3	4uaq_A	1.8	seqHomolog
307788	1rif_A	P9WGP5	1nl3_B	1.7	seqHomolog
307788	2ykg_A	Q00416	5mzn_A	2.2	NoSeqHomolog
307788	2fwr_A	Q00578	5sva_Z	0.4	seqHomolog
307788	2fwr_A	Q02ML8	5b7i_A	1.9	seqHomolog
307788	2oca_A	Q04230	1e9r_B	2.4	NoSeqHomolog
307788	1rif_A	Q05B79	5vhe_A	1.9	NoSeqHomolog
307788	2oca_A	Q06609	5h1c_A	2.3	NoSeqHomolog
307788	2oca_A	Q06623	3hgq_B	2.4	seqHomolog
307788	2fwr_A	Q07478	5suq_A	1.8	NoSeqHomolog
307788	2oca_A	Q08211	3llm_A	1.7	seqHomolog
307788	1rif_A	Q09747	3fho_A	2.0	seqHomolog
307788	2oca_A	Q13206	2pl3_A	1.7	seqHomolog
307788	2fwr_A	Q13838	1xtk_A	1.7	seqHomolog
307788	2oca_A	Q14240	3bor_A	1.7	seqHomolog
307788	1rif_A	Q14565	4hyy_A	2.4	NoSeqHomolog
307788	1rif_A	Q2YHF0	2whx_A	2.2	seqHomolog
307788	2fwr_A	Q47PJ0	4qqz_E	1.9	seqHomolog
307788	2fwr_A	Q4JC68	3crv_A	2.1	seqHomolog
307788	2fwr_A	Q56243	1d2m_A	1.8	seqHomolog
307788	2fwr_A	Q58083	1hv8_B	1.8	seqHomolog
307788	2fwr_A	Q5SIW3	2ipc_B	1.9	seqHomolog
307788	2fwr_A	Q5ZND2	4zcf_C	1.8	seqHomolog
307788	2fwr_A	Q6FKD7	6f4a_B	2.3	NoSeqHomolog
307788	1rif_A	Q6ZQJ5	5eax_A	2.2	seqHomolog
307788	1rif_A	Q716H3	4ife_A	2.3	NoSeqHomolog
307788	1rif_A	Q71CG3	2qe7_F	2.4	NoSeqHomolog
307788	2fwr_A	Q72GF3	4kbf_B	1.7	seqHomolog
307788	2oca_A	Q79PF4	4tla_F	2.3	NoSeqHomolog
307788	2oca_A	Q79V60	5jwq_A	2.4	NoSeqHomolog
307788	1rif_A	Q7MPU7	3h1t_A	1.7	seqHomolog
307788	1rif_A	Q7ZV09	1z3i_X	1.6	seqHomolog
307788	2oca_A	Q86TM3	3iuy_A	1.8	seqHomolog
307788	2ykg_A	Q873J5	6bb8_A	1.7	seqHomolog
307788	2fwr_A	Q8IYB8	3rc8_A	2.2	seqHomolog
307788	2fwr_A	Q8NNB6	3b85_A	2.2	seqHomolog
307788	1rif_A	Q8SWT2	5n8r_A	1.8	NoSeqHomolog
307788	2ykg_A	Q8TZH8	1wp9_C	1.1	seqHomolog
307788	2oca_A	Q8ZYK1	1fnn_B	2.1	NoSeqHomolog
307788	1rif_A	Q91H74	2bmf_A	2.4	NoSeqHomolog
307788	2ykg_A	Q92900	2wjy_A	2.0	seqHomolog
307788	1rif_A	Q96XQ7	2z0m_A	1.6	seqHomolog
307788	2fwr_A	Q970I2	5tnu_A	0.7	NoSeqHomolog
307788	2fwr_A	Q971R4	2vl7_A	2.0	seqHomolog
307788	2oca_A	Q97XQ5	1z5z_A	2.1	seqHomolog
307788	1rif_A	Q97XQ7	1z63_B	1.4	seqHomolog
307788	1rif_A	Q980N4	2qby_A	2.4	NoSeqHomolog
307788	2oca_A	Q99AU2	3o8r_A	2.3	seqHomolog
307788	1rif_A	Q9BUQ8	4nho_A	1.8	seqHomolog
307788	2oca_A	Q9H0S4	3ber_A	1.7	seqHomolog
307788	1rif_A	Q9H611	5fhh_A	2.3	seqHomolog
307788	1rif_A	Q9HM14	4a15_A	1.8	seqHomolog
307788	2oca_A	Q9NVP1	3ly5_A	1.8	seqHomolog
307788	2oca_A	Q9RT63	3gp8_A	2.2	NoSeqHomolog
307788	2fwr_A	Q9RTI9	4c30_F	2.1	NoSeqHomolog
307788	1rif_A	Q9RUU2	4q48_A	1.8	seqHomolog
307788	2fwr_A	Q9UHI6	2oxc_A	1.6	seqHomolog
307788	2oca_A	Q9UHL0	2rb4_B	2.0	NoSeqHomolog
307788	2oca_A	Q9UJV9	5h1y_A	1.7	seqHomolog
307788	1rif_A	Q9UMR2	3fht_B	1.7	seqHomolog
307788	2ykg_A	Q9UPY3	5zak_A	1.7	NoSeqHomolog
307788	2ykg_A	Q9WY48	1gm5_A	1.9	seqHomolog
307788	2oca_A	Q9WZ49	3kds_E	2.4	NoSeqHomolog
307788	2oca_A	Q9X1R4	4ys0_A	1.8	seqHomolog
307788	2oca_A	Q9Y2R4	3dkp_A	1.9	seqHomolog
307793	1zyz_A	A0A076MPD7	4yhg_A	2.4	NoSeqHomolog
307793	1zyz_A	A0A0H2UKY3	4d71_A	2.3	NoSeqHomolog
307793	1zyz_A	A0A0H2UKY4	4d72_A	2.3	NoSeqHomolog
307793	1zyz_A	A0A0H2US73	5ac4_A	2.4	NoSeqHomolog
307793	1zyz_A	A0A0M3KL44	5a0u_C	0.9	NoSeqHomolog
307793	1zyz_A	A0A0M3KL45	5a0z_D	1.1	NoSeqHomolog
307793	1zyz_A	A0A0Z8EWX1	5v1t_A	2.2	NoSeqHomolog
307793	2wgh_A	A0QU89	6fv3_A	2.4	NoSeqHomolog
307793	2wgh_A	A1RBZ5	3rcn_A	2.4	NoSeqHomolog
307793	1zyz_A	A1RCJ9	5hmf_B	2.2	NoSeqHomolog
307793	5d1y_A	A2TM14	4hpg_C	2.4	NoSeqHomolog
307793	1zyz_A	A3DD30	2eqd_A	2.4	NoSeqHomolog
307793	1zyz_A	A3DDW1	5wgg_A	2.3	NoSeqHomolog
307793	1zyz_A	A3DJS9	4uqc_A	2.3	NoSeqHomolog
307793	5d1y_A	A5KE01	3ewd_A	2.4	NoSeqHomolog
307793	1zyz_A	A6L3N2	4qfu_G	2.2	NoSeqHomolog
307793	2wgh_A	A6Q234	3v7p_A	2.2	NoSeqHomolog
307793	5d1y_A	A7M2M0	4zrx_A	2.4	NoSeqHomolog
307793	5d1y_A	A7ZSW5	5e6z_B	2.4	NoSeqHomolog
307793	1zyz_A	B3PC73	1gqi_A	2.4	NoSeqHomolog
307793	5d1y_A	B4XC07	4ooz_A	2.4	NoSeqHomolog
307793	5d1y_A	B7GNN8	3ues_B	2.4	NoSeqHomolog
307793	1zyz_A	B7X9Z0	3vog_A	2.4	NoSeqHomolog
307793	5d1y_A	B9A1J6	4jcm_A	2.3	NoSeqHomolog
307793	1zyz_A	C1JI15	4ee9_A	2.4	NoSeqHomolog
307793	1zyz_A	C6FX51	4r33_A	2.4	NoSeqHomolog
