Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GAD_DISEASE	Type 2 Diabetes| edema | rosiglitazone	25	43.85964912	0.001737166	"P04070, P20718, P00751, P00750, P14210, P22891, P07288, P00738, Q53HP3, Q92743, Q5JP69, P00734, P06681, O00187, P24158, P20151, P08311, P00742, P00740, P06870, P03951, P23946, P00749, P00748, P00747, P08709, P00746"	53	1181	4450	1.777355295	0.753312988	0.110091154	2.635702575
GAD_DISEASE_CLASS	REPRODUCTION	11	19.29824561	0.07746177	"P00742, P00751, P00750, P04070, P22891, P00738, P00749, P00748, P00747, P00734, P08709"	53	523	4450	1.765936722	0.765728906	0.165906305	44.80601746
GOTERM_BP_DIRECT	GO:0030194~positive regulation of blood coagulation	3	5.263157895	0.006142973	"P00748, P00734, P08709"	57	12	5570	24.42982456	0.828351869	0.0932659	7.848990465
REACTOME_PATHWAY	R-HSA-2855086:R-HSA-2855086	2	3.50877193	0.04679151	"O00187, P48740"	38	5	3881	40.85263158	0.83019426	0.111487604	34.96832723
GAD_DISEASE_CLASS	RENAL	14	24.56140351	0.096948595	"P04070, P08311, P00742, P00750, P14210, P22891, P00738, P03951, P23946, P00749, P00748, P10144, P00734, P08709"	53	764	4450	1.538575521	0.84047656	0.18449816	52.84297291
OMIM_DISEASE	"615489~Macular degeneration, age-related, 14, reduced risk of"	2	3.50877193	0.036618259	"P00751, Q53HP3, Q5JP69, P06681"	32	2	1678	52.4375	0.871497197	0.871497197	30.71425756
GAD_DISEASE	"stroke, ischemic"	5	8.771929825	0.002568203	"P00750, P22891, P00748, P00734, P08709"	53	50	4450	8.396226415	0.873822124	0.147204574	3.87348771
REACTOME_PATHWAY	R-HSA-166662:R-HSA-166662	2	3.50877193	0.055890765	"O00187, P48740"	38	6	3881	34.04385965	0.880924316	0.124534688	40.33483471
REACTOME_PATHWAY	R-HSA-174577:R-HSA-174577	2	3.50877193	0.055890765	"P00751, Q53HP3, Q5JP69, P06681"	38	6	3881	34.04385965	0.880924316	0.124534688	40.33483471
GAD_DISEASE	age-related macular degeneration	3	5.263157895	0.002709328	"P00751, Q53HP3, Q92743, Q5JP69, P06681"	53	7	4450	35.98382749	0.887406242	0.144438915	4.082219223
GOTERM_MF_DIRECT	GO:0005520~insulin-like growth factor binding	2	3.50877193	0.039630534	"P83110, Q92743"	57	4	5569	48.85087719	0.891829487	0.242707577	32.81590393
GAD_DISEASE	macular degeneration	7	12.28070175	0.003332256	"O00187, P48740, P00751, P05156, Q53HP3, Q92743, Q5JP69, P00746, P06681"	53	127	4450	4.627841331	0.931911379	0.164002518	4.998508721
GAD_DISEASE	warfarin response	3	5.263157895	0.003585471	"P04070, P00734, P08709"	53	8	4450	31.48584906	0.944506605	0.165329468	5.368629213
GAD_DISEASE	Thrombophilia|Venous Thrombosis	3	5.263157895	0.003585471	"P04070, P03951, P00734"	53	8	4450	31.48584906	0.944506605	0.165329468	5.368629213
GOTERM_BP_DIRECT	GO:0009235~cobalamin metabolic process	3	5.263157895	0.010885215	"Q99895, P07477, P35030"	57	16	5570	18.32236842	0.956292664	0.151893819	13.51425414
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	4	7.01754386	0.088814934	"P08246, P00750, P00749, P10144"	33	107	3211	3.63749646	0.957672349	0.40965753	55.86557455
INTERPRO	"IPR000867:Insulin-like growth factor-binding protein, IGFBP"	2	3.50877193	0.067120731	"P83110, Q92743"	57	7	5673	28.43609023	0.987439618	0.160617107	50.51585047
GAD_DISEASE	Factor VII	3	5.263157895	0.005676758	"P00742, P22891, P08709"	53	10	4450	25.18867925	0.989773879	0.236297569	8.37428608
INTERPRO	"IPR000562:Fibronectin, type II, collagen-binding"	2	3.50877193	0.076340858	"Q04756, P00748"	57	8	5673	24.88157895	0.993282013	0.175041168	55.25057593
GAD_DISEASE	Coronary Disease|Hypertension	3	5.263157895	0.00688659	"P00748, P00734, P08709"	53	11	4450	22.89879931	0.996162297	0.265855179	10.07209518
GOTERM_BP_DIRECT	GO:0002542~Factor XII activation	2	3.50877193	0.020008427	"P03952, P00748"	57	2	5570	97.71929825	0.996912624	0.251004033	23.5180265
GOTERM_BP_DIRECT	GO:0030449~regulation of complement activation	3	5.263157895	0.02016317	"P00751, P05156, Q53HP3, Q5JP69, P06681"	57	22	5570	13.32535885	0.997048959	0.242255778	23.67807559
GAD_DISEASE	Venous Thrombosis	4	7.01754386	0.008189791	"P00740, P04070, P03951, P00734"	53	36	4450	9.329140461	0.998666472	0.294195658	11.86800296
GAD_DISEASE	Hemorrhagic Disorders	3	5.263157895	0.008202415	"P00748, P00734, P08709"	53	12	4450	20.99056604	0.998680065	0.282160056	11.8852341
GOTERM_BP_DIRECT	GO:0044267~cellular protein metabolic process	4	7.01754386	0.023967642	"P08311, P07288, P00747, P00734"	57	62	5570	6.304470855	0.999030013	0.270484022	27.51694332
GOTERM_BP_DIRECT	GO:0010756~positive regulation of plasminogen activation	2	3.50877193	0.029864664	"P05981, P00748"	57	3	5570	65.14619883	0.999828587	0.314096838	33.11590346
GOTERM_BP_DIRECT	GO:0002803~positive regulation of antibacterial peptide production	2	3.50877193	0.029864664	"Q9Y337, P49862"	57	3	5570	65.14619883	0.999828587	0.314096838	33.11590346
GAD_DISEASE	"hypertension, pregnancy induced"	3	5.263157895	0.011141908	"P03951, P23946, P00734"	53	14	4450	17.99191375	0.999878983	0.34916798	15.81297761
GAD_DISEASE	"atherosclerosis, coronary"	6	10.52631579	0.014145464	"P00750, P00738, P23946, P00748, P00734, P08709"	53	124	4450	4.062690201	0.999989545	0.40624653	19.65680108
GOTERM_BP_DIRECT	GO:0014909~smooth muscle cell migration	2	3.50877193	0.039623525	"P00750, P00749"	57	4	5570	48.85964912	0.999990488	0.382323092	41.5107395
GOTERM_BP_DIRECT	GO:0051354~negative regulation of oxidoreductase activity	2	3.50877193	0.039623525	"P12544, P00738"	57	4	5570	48.85964912	0.999990488	0.382323092	41.5107395
GOTERM_BP_DIRECT	GO:0006898~receptor-mediated endocytosis	4	7.01754386	0.041743163	"P48740, P05156, P00738, P98073"	57	77	5570	5.076327182	0.999994944	0.386021393	43.20022216
GAD_DISEASE	hypertension	10	17.54385965	0.015585575	"P00742, P00750, P14210, P06870, P00738, Q16651, P23946, P03952, P20151, P00734"	53	340	4450	2.469478357	0.999996777	0.422929439	21.44101482
GOTERM_BP_DIRECT	GO:0045745~positive regulation of G-protein coupled receptor protein signaling pathway	2	3.50877193	0.049285955	"Q92876, Q9Y337"	57	5	5570	39.0877193	0.999999472	0.426479415	48.85315163
GOTERM_BP_DIRECT	GO:0009611~response to wounding	3	5.263157895	0.055424224	"Q92876, O60259, P00734"	57	38	5570	7.71468144	0.999999917	0.453369887	53.06451215
GOTERM_BP_DIRECT	"GO:0001867~complement activation, lectin pathway"	2	3.50877193	0.058852888	"O00187, P48740"	57	6	5570	32.57309942	0.999999971	0.461816574	55.27492229
GAD_DISEASE	Choroidal Neovascularization|Macular Degeneration	3	5.263157895	0.022248261	"P00751, Q92743, P00734"	53	20	4450	12.59433962	0.999999986	0.529834387	29.22402826
GAD_DISEASE	Cerebral Palsy|	3	5.263157895	0.022248261	"P00750, P00734, P08709"	53	20	4450	12.59433962	0.999999986	0.529834387	29.22402826
GAD_DISEASE	vascular disease	3	5.263157895	0.022248261	"P24158, P00747, P00734"	53	20	4450	12.59433962	0.999999986	0.529834387	29.22402826
GAD_DISEASE	atherosclerosis	8	14.03508772	0.0239289	"O00187, P00750, P04070, Q53HP3, P23946, Q92743, P00734, Q5JP69, P08709, P06681"	53	248	4450	2.708460134	0.999999997	0.541538552	31.07007901
GAD_DISEASE	"Chorioamnionitis|Fetal Membranes, Premature Rupture|Infection of amniotic sac and membranes"	6	10.52631579	0.024712645	"P00750, P04070, P00749, P00748, P00734, P08709"	53	143	4450	3.522892202	0.999999998	0.539183122	31.91548075
GOTERM_BP_DIRECT	GO:0050778~positive regulation of immune response	2	3.50877193	0.068325253	"P08246, P08311"	57	7	5570	27.9197995	0.999999998	0.502397397	60.89135183
GAD_DISEASE	"Chorioamnionitis|Fetal Membranes, Premature Rupture|Infection of amniotic sac and membranes|Obstetric Labor, Premature|Pre-Eclampsia|Premature Birth"	6	10.52631579	0.025379436	"P00750, P04070, P00749, P00748, P00734, P08709"	53	144	4450	3.498427673	0.999999999	0.535340732	32.62708627
GOTERM_BP_DIRECT	GO:0051918~negative regulation of fibrinolysis	2	3.50877193	0.077703967	"P00747, P00734"	57	8	5570	24.42982456	1	0.537515431	65.80331755
GAD_DISEASE	"Pancreatitis, Chronic"	3	5.263157895	0.028974166	"Q99895, P07477, P35030"	53	23	4450	10.95159967	1	0.570577253	36.34512963
GAD_DISEASE	Choroiditis|Macular Degeneration	2	3.50877193	0.034655828	"P00751, Q92743"	53	3	4450	55.97484277	1	0.624337002	41.83276289
GAD_DISEASE	Activated Protein C Resistance|Peripheral Vascular Diseases|Recurrence|Thrombophilia	2	3.50877193	0.034655828	"P04070, P00734"	53	3	4450	55.97484277	1	0.624337002	41.83276289
GAD_DISEASE	Neoplasms|Venous Thrombosis	2	3.50877193	0.034655828	"P00734, P08709"	53	3	4450	55.97484277	1	0.624337002	41.83276289
GAD_DISEASE	Neoplasms|Thrombophilia|Thrombosis	2	3.50877193	0.034655828	"P22891, P00734"	53	3	4450	55.97484277	1	0.624337002	41.83276289
GOTERM_BP_DIRECT	GO:0050728~negative regulation of inflammatory response	3	5.263157895	0.095729181	"P08246, P14210, P04070"	57	52	5570	5.637651822	1	0.604798514	73.68074573
GOTERM_BP_DIRECT	GO:0002003~angiotensin maturation	2	3.50877193	0.096184071	"P08311, P23946"	57	10	5570	19.54385965	1	0.594990768	73.85583865
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	4	7.01754386	0.098025162	"P00742, P14210, P00749, P08709"	57	110	5570	3.553429027	1	0.591036082	74.55355544
GAD_DISEASE	Budd-Chiari Syndrome	2	3.50877193	0.045943864	"P00734, P08709"	53	4	4450	41.98113208	1	0.716925708	51.44852474
GAD_DISEASE	Coronary Restenosis|Coronary Stenosis|Diabetes Complications	2	3.50877193	0.045943864	"P00734, P08709"	53	4	4450	41.98113208	1	0.716925708	51.44852474
GAD_DISEASE	AHG deficiency disease|Hemophilia A|Hemophilia B|Hemorrhage	2	3.50877193	0.045943864	"P00740, P08709"	53	4	4450	41.98113208	1	0.716925708	51.44852474
GAD_DISEASE	brain hemorrhage bronchopulmonary dysplasia leukomalacia sepsis	2	3.50877193	0.045943864	"P00734, P08709"	53	4	4450	41.98113208	1	0.716925708	51.44852474
GAD_DISEASE	Protein C Deficiency|Venous Thrombosis	2	3.50877193	0.045943864	"P04070, P00734"	53	4	4450	41.98113208	1	0.716925708	51.44852474
GAD_DISEASE	Diseases in Twins|Macular Degeneration|Retinal Drusen	2	3.50877193	0.045943864	"P00751, Q53HP3, Q5JP69, P06681"	53	4	4450	41.98113208	1	0.716925708	51.44852474
GAD_DISEASE	Cerebral Palsy	3	5.263157895	0.047309942	"P00750, P00734, P08709"	53	30	4450	8.396226415	1	0.715932576	52.50560688
GAD_DISEASE	Brain Ischemia|Stroke	4	7.01754386	0.047628336	"P22891, P23946, P00734, P08709"	53	70	4450	4.797843666	1	0.70701179	52.74887071
GAD_DISEASE	thrombosis	3	5.263157895	0.050202238	"P00750, P04070, P00734"	53	31	4450	8.125380402	1	0.715334111	54.67308444
GAD_DISEASE	Premature Birth	4	7.01754386	0.051062074	"P00742, P00750, P00747, P08709"	53	72	4450	4.664570231	1	0.71088439	55.29938713
GAD_DISEASE	Cardiovascular Diseases|Myocardial Infarction|Recurrence	2	3.50877193	0.057102415	"P00734, P08709"	53	5	4450	33.58490566	1	0.741366942	59.47633929
GAD_DISEASE	Behcet Syndrome|Venous Thrombosis	2	3.50877193	0.057102415	"P22891, P00734"	53	5	4450	33.58490566	1	0.741366942	59.47633929
GAD_DISEASE	"fibrinogen heart disease, ischemic tissue plasminogen activator level"	2	3.50877193	0.057102415	"P00750, P08709"	53	5	4450	33.58490566	1	0.741366942	59.47633929
GAD_DISEASE	thrombotic diseases	2	3.50877193	0.057102415	"P00734, P08709"	53	5	4450	33.58490566	1	0.741366942	59.47633929
GAD_DISEASE	Cerebral Hemorrhage|Cerebral Hemorrhages	2	3.50877193	0.057102415	"P06870, P08709"	53	5	4450	33.58490566	1	0.741366942	59.47633929
GAD_DISEASE	Recurrence|Thrombophilia|Venous Thrombosis	2	3.50877193	0.057102415	"P00748, P00734"	53	5	4450	33.58490566	1	0.741366942	59.47633929
GAD_DISEASE	Glucosephosphate Dehydrogenase Deficiency	2	3.50877193	0.057102415	"P00738, P00734"	53	5	4450	33.58490566	1	0.741366942	59.47633929
GAD_DISEASE	"kidney failure, chronic"	5	8.771929825	0.058441775	"P08311, P00750, P22891, P00748, P08709"	53	126	4450	3.331835879	1	0.739867919	60.35168886
GAD_DISEASE	Coronary Disease	5	8.771929825	0.067076368	"P00751, Q53HP3, P00734, Q5JP69, P00746, P08709, P06681"	53	132	4450	3.180388794	1	0.779225551	65.58422198
GAD_DISEASE	Haemolytic-uraemic syndrome|Hemolytic-Uremic Syndrome	2	3.50877193	0.068132938	"P00751, P05156"	53	6	4450	27.98742138	1	0.775721386	66.17816651
GAD_DISEASE	"thromboembolism, venous, pregnancy-related"	2	3.50877193	0.068132938	"P04070, P00734"	53	6	4450	27.98742138	1	0.775721386	66.17816651
GAD_DISEASE	Thromboembolism|Venous Thrombosis	2	3.50877193	0.068132938	"P00734, P08709"	53	6	4450	27.98742138	1	0.775721386	66.17816651
GAD_DISEASE	cerebral venous thrombosis	2	3.50877193	0.068132938	"P22891, P00734"	53	6	4450	27.98742138	1	0.775721386	66.17816651
GAD_DISEASE	Geographic Atrophy|Macular Degeneration	2	3.50877193	0.068132938	"Q53HP3, Q92743, Q5JP69, P06681"	53	6	4450	27.98742138	1	0.775721386	66.17816651
GAD_DISEASE	Thromboembolism|Thrombophilia|Venous Thrombosis	2	3.50877193	0.068132938	"P04070, P00734"	53	6	4450	27.98742138	1	0.775721386	66.17816651
GAD_DISEASE	"Lymphoma, Non-Hodgkin"	6	10.52631579	0.069265138	"O00187, P00751, P00738, P09871, Q53HP3, Q5JP69, P00746, P06681"	53	190	4450	2.651439921	1	0.772733049	66.80398088
GAD_DISEASE	longevity	7	12.28070175	0.072537765	"P08311, P07288, P23946, P20718, P10144, P00734, P08709"	53	253	4450	2.323066597	1	0.780296628	68.55257313
GAD_DISEASE	"Anemia, Sickle Cell|Sickle cell anemia"	2	3.50877193	0.079036873	"P00738, P00734"	53	7	4450	23.98921833	1	0.80142391	71.77279661
GAD_DISEASE	myocardial infarct	4	7.01754386	0.084837477	"P00750, P00748, P00734, P08709"	53	89	4450	3.773584906	1	0.817169205	74.38392197
GAD_DISEASE	Coronary Heart Disease	3	5.263157895	0.085769294	"P00738, P00748, P08709"	53	42	4450	5.997304582	1	0.813392789	74.78169627
GAD_DISEASE	"Carcinoma, Hepatocellular"	2	3.50877193	0.089815645	"O00187, Q53HP3, Q5JP69, P06681"	53	8	4450	20.99056604	1	0.821247066	76.44295679
GAD_DISEASE	Cardiovascular Diseases|Coronary Artery Disease	2	3.50877193	0.089815645	"P06870, P00748"	53	8	4450	20.99056604	1	0.821247066	76.44295679
