Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0006956~complement activation	7	4.697986577	6.63E-04	"O00187, P48740, P00751, P09871, Q53HP3, Q5JP69, P00746, P06681, P00736"	149	41	5570	6.382386643	0.371894641	0.025505072	0.995657994
REACTOME_PATHWAY	R-HSA-166663:R-HSA-166663	5	3.355704698	0.003773178	"O00187, P48740, P09871, Q53HP3, Q5JP69, P06681, P00736"	83	31	3881	7.541780023	0.421979267	0.066223528	4.38862192
KEGG_PATHWAY	hsa04614:Renin-angiotensin system	4	2.684563758	0.00767935	"P08311, P06870, P23946, P20151"	68	20	3211	9.444117647	0.430363091	0.131240573	7.731363703
GAD_DISEASE	Choroidal Neovascularization|Geographic Atrophy	4	2.684563758	5.60E-04	"P00751, P05156, Q53HP3, Q92743, Q5JP69, P06681"	1.17E+02	7	4450	21.73382173	0.454355805	0.182847376	0.889495443
REACTOME_PATHWAY	R-HSA-429947:R-HSA-429947	4	2.684563758	0.004174464	"Q9UIV1, Q14240, P38919, P60842"	83	16	3881	11.68975904	0.454779076	0.065175084	4.844831126
REACTOME_PATHWAY	R-HSA-140834:R-HSA-140834	3	2.013422819	0.004231689	"P00742, P00740, P08709"	83	5	3881	28.05542169	0.459303338	0.059637355	4.90972574
GOTERM_MF_DIRECT	GO:0016428~tRNA (cytosine-5-)-methyltransferase activity	3	2.013422819	0.002068062	"O14717, Q5T8I9, Q8TEA1"	149	3	5569	37.37583893	0.462625986	0.038072609	2.728502022
INTERPRO	IPR012337:Ribonuclease H-like domain	5	3.355704698	0.003146506	"O75417, Q9UIV1, O43414, Q96AZ6, Q9BQ50"	1.49E+02	24	5673	7.93204698	0.480820196	0.02489657	3.897413139
INTERPRO	"IPR013520:Exonuclease, RNase T/DNA polymerase III"	3	2.013422819	0.003918858	"O43414, Q96AZ6, Q9BQ50"	149	4	5673	28.55536913	0.558123062	0.029796108	4.83246088
INTERPRO	"IPR000083:Fibronectin, type I"	3	2.013422819	0.003918858	"P00750, Q04756, P00748"	149	4	5673	28.55536913	0.558123062	0.029796108	4.83246088
GAD_DISEASE	"Birth Weight|Leukemia|Leukemia, Myeloid, Acute|Precursor Cell Lymphoblastic Leukemia-Lymphoma"	12	8.053691275	7.80E-04	"O00187, Q92876, Q9Y5K2, P09871, P20151, P48740, P00751, P14210, P49862, P06870, Q53HP3, P03952, Q5JP69, P06681"	117	137	4450	3.331461726	0.570267933	0.190346047	1.237961519
SMART	SM00202:SR	3	2.013422819	0.015622943	"P05981, P05156, P98073"	106	7	3655	14.77762803	0.572712597	0.068406018	14.29500689
GAD_DISEASE	Meningeal Neoplasms|meningioma	12	8.053691275	9.36E-04	"O00187, Q92876, Q9Y5K2, P09871, P20151, P48740, P00751, P14210, P49862, P06870, Q53HP3, P03952, Q5JP69, P06681"	117	140	4450	3.26007326	0.636780371	0.183353957	1.48E+00
REACTOME_PATHWAY	R-HSA-140875:R-HSA-140875	4	2.684563758	0.007996636	"P00742, P04070, P24158, P00734"	83	20	3881	9.351807229	0.687819316	0.100425965	9.091294878
KEGG_PATHWAY	hsa03013:RNA transport	7	4.697986577	0.016875864	"Q9UHI6, Q96RS0, Q14240, P38919, Q92900, Q13838, P60842"	68	100	3211	3.305441176	0.711324338	0.220022573	16.27666152
INTERPRO	IPR000082:SEA domain	3	2.013422819	0.00641979	"P98073, Q9Y5Y6, Q9UL52"	149	5	5673	22.8442953	0.738055071	0.046717138	7.803042345
BIOCARTA	h_lectinPathway:Lectin Induced Complement Pathway	3	2.013422819	0.043643112	"O00187, P48740, Q53HP3, Q5JP69, P06681"	32	12	1085	8.4765625	0.832197047	0.225079615	33.51990254
GOTERM_MF_DIRECT	GO:0003678~DNA helicase activity	4	2.684563758	0.006617645	"Q8IYB8, P46063, P38935, O94762"	149	15	5569	9.96689038	0.863562907	0.110566108	8.490339098
GOTERM_MF_DIRECT	GO:0008171~O-methyltransferase activity	3	2.013422819	0.006655337	"P46597, Q5T8I9, Q86VU5"	149	5	5569	22.42550336	0.865107192	0.105323471	8.53672701
GOTERM_MF_DIRECT	GO:0036310~annealing helicase activity	3	2.013422819	0.006655337	"P54132, P46063, O94761"	149	5	5569	22.42550336	0.865107192	0.105323471	8.53672701
REACTOME_PATHWAY	R-HSA-75205:R-HSA-75205	3	2.013422819	0.014419025	"P00750, P00749, P00747"	83	9	3881	15.58634538	0.878273494	0.1609611	15.83768374
REACTOME_PATHWAY	R-HSA-1474228:R-HSA-1474228	5	3.355704698	0.015407873	"P08246, P08311, P49862, Q92743, P00747"	83	46	3881	5.082503929	0.894762136	0.159026204	16.83468692
BIOCARTA	h_classicPathway:Classical Complement Pathway	3	2.013422819	0.058082013	"P09871, Q53HP3, Q5JP69, P06681, P00736"	32	14	1085	7.265625	0.90868889	0.258578027	42.15778632
GAD_DISEASE	prostate cancer	18	12.08053691	0.002323394	"O43240, Q92876, Q9Y337, Q9Y5K2, P49327, O60259, P20151, Q93009, P05981, P18074, P14210, P07288, P49862, P06870, P03951, P00749, Q9P0M6, Q14749"	117	308	4450	2.222777223	0.919285491	0.342606708	3.644022027
INTERPRO	IPR001190:Speract/scavenger receptor	3	2.013422819	0.013026038	"P05981, P05156, P98073"	149	7	5673	16.31735379	0.934598957	0.08975544	15.24416711
INTERPRO	IPR017448:Speract/scavenger receptor-related	3	2.013422819	0.013026038	"P05981, P05156, P98073"	149	7	5673	16.31735379	0.934598957	0.08975544	15.24416711
GOTERM_BP_DIRECT	GO:0042278~purine nucleoside metabolic process	3	2.013422819	0.004062525	"Q9BQ69, Q9Y530, A1Z1Q3"	149	4	5570	28.03691275	0.942365316	0.139456482	5.955480589
GOTERM_MF_DIRECT	GO:0019213~deacetylase activity	3	2.013422819	0.009809563	"Q9BQ69, Q9Y530, A1Z1Q3"	149	6	5569	18.68791946	0.948046077	0.144143476	12.34246224
SMART	SM01178:SM01178	2	1.342281879	0.056637892	"Q9NVP1, Q13206"	106	2	3655	34.48113208	0.957082431	0.21509321	43.51463463
SMART	SM00223:APPLE	2	1.342281879	0.056637892	"P03951, P03952"	106	2	3655	34.48113208	0.957082431	0.21509321	43.51463463
REACTOME_PATHWAY	R-HSA-5357905:R-HSA-5357905	4	2.684563758	0.022372092	"Q13107, O75604, Q9UK80, Q9NQC7"	83	29	3881	6.449522227	0.96240149	0.208908945	23.55574499
REACTOME_PATHWAY	R-HSA-5357956:R-HSA-5357956	4	2.684563758	0.022372092	"Q13107, O75604, Q9UK80, Q9NQC7"	83	29	3881	6.449522227	0.96240149	0.208908945	23.55574499
KEGG_PATHWAY	hsa04080:Neuroactive ligand-receptor interaction	6	4.026845638	0.0465329	"P12544, P08311, P07477, P00747, P00734, P35030"	68	95	3211	2.982352941	0.969145609	0.43995942	39.1872842
GOTERM_MF_DIRECT	GO:0004175~endopeptidase activity	5	3.355704698	0.013223715	"P08246, P00740, P83110, P07288, P23946"	149	35	5569	5.339405561	0.981566362	0.181006315	16.2963472
GOTERM_BP_DIRECT	GO:0006310~DNA recombination	6	4.026845638	0.005834139	"Q8IYB8, P54132, P46063, P38935, O94761, O94762"	149	44	5570	5.0976205	0.983455608	0.185422255	8.447437998
OMIM_DISEASE	"615489~Macular degeneration, age-related, 14, reduced risk of"	2	1.342281879	0.054091569	"P00751, Q53HP3, Q5JP69, P06681"	47	2	1678	35.70212766	0.986931386	0.986931386	44.468877
GOTERM_BP_DIRECT	"GO:0007598~blood coagulation, extrinsic pathway"	3	2.013422819	0.006653011	"P00742, P00740, P08709"	149	5	5570	22.4295302	0.990714896	0.19974584	9.578307721
GOTERM_BP_DIRECT	GO:0001510~RNA methylation	3	2.013422819	0.006653011	"Q9UI43, Q5T8I9, Q8TEA1"	149	5	5570	22.4295302	0.990714896	0.19974584	9.578307721
REACTOME_PATHWAY	R-HSA-6782315:R-HSA-6782315	3	2.013422819	0.03404403	"O14717, Q9UJA5, Q96FX7"	83	14	3881	10.01979346	0.993411099	0.284536419	33.71434785
KEGG_PATHWAY	hsa05202:Transcriptional misregulation in cancer	6	4.026845638	0.070666208	"P08246, P00750, P17844, Q8TEK3, P00749, P10144"	68	107	3211	2.647883452	0.995251721	0.534331774	53.46511692
GOTERM_MF_DIRECT	GO:0008757~S-adenosylmethionine-dependent methyltransferase activity	3	2.013422819	0.017682442	"Q9UIC8, Q8TEA1, Q96P11"	149	8	5569	14.0159396	0.995262251	0.224979923	21.21163968
INTERPRO	"IPR002464:DNA/RNA helicase, ATP-dependent, DEAH-box type, conserved site"	3	2.013422819	0.026517507	"P18074, P54132, O94762"	149	10	5673	11.42214765	0.996265313	0.170005639	28.75306118
REACTOME_PATHWAY	R-HSA-2022377:R-HSA-2022377	3	2.013422819	0.038751753	"P08311, P23946, P20718"	83	15	3881	9.351807229	0.996755436	0.301048134	37.4495069
REACTOME_PATHWAY	R-HSA-196741:R-HSA-196741	3	2.013422819	0.043691366	"Q99895, P07477, P35030"	83	16	3881	8.767319277	0.998462833	0.316854821	41.16059987
GOTERM_BP_DIRECT	GO:0000289~nuclear-transcribed mRNA poly(A) tail shortening	4	2.684563758	0.009508558	"Q9UIV1, Q14240, P38919, P60842"	149	17	5570	8.795894197	0.998765872	0.262454028	13.42062302
GOTERM_BP_DIRECT	GO:0019835~cytolysis	4	2.684563758	0.009508558	"P12544, P51124, P20718, P10144"	149	17	5570	8.795894197	0.998765872	0.262454028	13.42062302
GOTERM_BP_DIRECT	GO:0000733~DNA strand renaturation	3	2.013422819	0.009806165	"P54132, P46063, O94761"	149	6	5570	18.69127517	0.999000293	0.259440958	13.81217631
GAD_DISEASE	Choroid Diseases|Macular Degeneration|Peripheral Vascular Diseases	3	2.013422819	0.00639919	"P00751, Q53HP3, Q92743, Q5JP69, P06681"	117	5	4450	22.82051282	0.999037689	0.629280804	9.737571178
GAD_DISEASE	Intracranial Thrombosis|Venous Thrombosis	3	2.013422819	0.00639919	"P22891, P00748, P00734"	117	5	4450	22.82051282	0.999037689	0.629280804	9.737571178
GAD_DISEASE	Urinalysis	4	2.684563758	0.007543567	"Q86W56, O14717, A1Z1Q3, P10144"	117	16	4450	9.508547009	0.99972344	0.640893086	11.38238151
GOTERM_BP_DIRECT	GO:0006281~DNA repair	10	6.711409396	0.012319444	"O75417, P54132, Q9BQ50, Q8TEK3, P46063, P38935, Q92900, O94761, O94762, P19447"	149	141	5570	2.651244705	0.999831667	0.303763071	17.05350375
INTERPRO	IPR002350:Kazal domain	3	2.013422819	0.043680348	"P05156, P83110, Q92743"	149	13	5673	8.786267424	0.999907649	0.258940758	43.07291826
INTERPRO	"IPR012317:Poly(ADP-ribose) polymerase, catalytic domain"	3	2.013422819	0.043680348	"Q8IXQ6, Q460N5, Q460N3"	149	13	5673	8.786267424	0.999907649	0.258940758	43.07291826
REACTOME_PATHWAY	R-HSA-535734:R-HSA-535734	2	1.342281879	0.062071564	"Q92506, Q8N4T8"	83	3	3881	31.17269076	0.999907826	0.403223796	53.26846966
GOTERM_MF_DIRECT	GO:0070402~NADPH binding	3	2.013422819	0.032969289	"Q53FA7, Q8N4T8, P49327"	149	11	5569	10.19341062	0.999957137	0.366920605	36.10925284
GOTERM_MF_DIRECT	GO:0000175~3'-5'-exoribonuclease activity	3	2.013422819	0.032969289	"Q9UIV1, Q9BQ65, Q96AZ6"	149	11	5569	10.19341062	0.999957137	0.366920605	36.10925284
INTERPRO	"IPR013149:Alcohol dehydrogenase, C-terminal"	3	2.013422819	0.050105912	"Q53FA7, P49327, Q8N8N7"	149	14	5673	8.158676894	0.999977278	0.284040096	47.71402824
REACTOME_PATHWAY	R-HSA-977606:R-HSA-977606	3	2.013422819	0.07147334	"P00751, P05156, Q53HP3, Q5JP69, P06681"	83	21	3881	6.679862306	0.999978611	0.432167491	58.53631309
INTERPRO	IPR014816:tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit GCD14	2	1.342281879	0.051500849	"Q96FX7, Q9BVS5"	149	2	5673	38.0738255	0.999983263	0.283422483	48.67438375
INTERPRO	IPR002877:Ribosomal RNA methyltransferase FtsJ domain	2	1.342281879	0.051500849	"Q9UI43, Q8N1G2"	149	2	5673	38.0738255	0.999983263	0.283422483	48.67438375
INTERPRO	IPR024174:Hepatocyte growth factor/macrophage stimulating protein 1	2	1.342281879	0.051500849	"P14210, P26927"	149	2	5673	38.0738255	0.999983263	0.283422483	48.67438375
INTERPRO	IPR011360:Complement B/C2	2	1.342281879	0.051500849	"P00751, Q53HP3, Q5JP69, P06681"	149	2	5673	38.0738255	0.999983263	0.283422483	48.67438375
INTERPRO	IPR021171:Core histone macro-H2A	2	1.342281879	0.051500849	"O75367, Q9P0M6"	149	2	5673	38.0738255	0.999983263	0.283422483	48.67438375
INTERPRO	IPR025313:Domain of unknown function DUF4217	2	1.342281879	0.051500849	"Q9NVP1, Q13206"	149	2	5673	38.0738255	0.999983263	0.283422483	48.67438375
INTERPRO	IPR000177:Apple domain	2	1.342281879	0.051500849	"P03951, P03952"	149	2	5673	38.0738255	0.999983263	0.283422483	48.67438375
INTERPRO	IPR014394:Coagulation factor XIIa/hepatocyte growth factor activator	2	1.342281879	0.051500849	"Q04756, P00748"	149	2	5673	38.0738255	0.999983263	0.283422483	48.67438375
GAD_DISEASE	Venous Thromboembolism	4	2.684563758	0.010583505	"P00750, P03951, P00748, P00734"	117	18	4450	8.452041785	0.999989995	0.721727244	15.61628504
GOTERM_MF_DIRECT	GO:0005044~scavenger receptor activity	3	2.013422819	0.038884667	"P05981, P05156, P98073"	149	12	5569	9.343959732	0.999993198	0.403881388	41.1388544
GOTERM_BP_DIRECT	GO:0031639~plasminogen activation	3	2.013422819	0.017676428	"P00750, P03951, P03952"	149	8	5570	14.01845638	0.999996281	0.393517859	23.5862085
GOTERM_BP_DIRECT	GO:0048012~hepatocyte growth factor receptor signaling pathway	3	2.013422819	0.017676428	"P05981, P14210, P26927"	149	8	5570	14.01845638	0.999996281	0.393517859	23.5862085
GOTERM_MF_DIRECT	GO:0005524~ATP binding	28	18.79194631	0.041134728	"P54132, O00571, Q14240, Q9Y2R4, P42285, Q86TM3, O75417, P38935, P38919, Q92900, O94761, O94762, P26196, Q8IYB8, Q9UHI6, Q9BVA6, P17844, P46063, Q9UMR2, Q13838, P19447, P60842, P18074, O95786, Q9H0S4, Q9NVP1, Q13206, Q9UJV9"	149	725	5569	1.443480676	0.999996633	0.408479401	42.95385781
GAD_DISEASE	Cardiovascular Diseases|	6	4.026845638	0.012621505	"P00742, P00750, P04070, P00748, P00734, P08709"	117	54	4450	4.226020893	0.999998925	0.746993061	18.34774365
GAD_DISEASE	age-related macular degeneration	3	2.013422819	0.012986188	"P00751, Q53HP3, Q92743, Q5JP69, P06681"	117	7	4450	16.3003663	0.999999279	0.723552748	18.82768585
GOTERM_BP_DIRECT	GO:0006364~rRNA processing	7	4.697986577	0.020129004	"Q9UI43, P42285, Q9H0S4, Q96AZ6, P38919, Q9Y2R4, P22087"	149	81	5570	3.23059077	0.999999355	0.422036996	26.41383653
GOTERM_MF_DIRECT	GO:0044822~poly(A) RNA binding	22	14.76510067	0.047918244	"P26196, Q8IYB8, Q9UJA5, O00571, P49327, Q86W50, P17844, Q14240, Q96P11, Q9Y2R4, Q13838, P22087, P60842, P42285, Q9BXP5, Q9H0S4, O43414, Q9NVP1, Q9UJV9, Q13206, P38919, Q92900"	149	541	5569	1.519904725	0.9999996	0.445258162	48.1171941
INTERPRO	IPR011032:GroES-like	3	2.013422819	0.071195514	"Q53FA7, P49327, Q8N8N7"	149	17	5673	6.718910383	0.999999787	0.363538386	60.6102351
GOTERM_MF_DIRECT	GO:0008172~S-methyltransferase activity	2	1.342281879	0.052449753	"P46597, Q5T8I9"	149	2	5569	37.37583893	0.999999904	0.462936109	51.32170552
GOTERM_MF_DIRECT	GO:0047025~3-oxoacyl-[acyl-carrier-protein] reductase (NADH) activity	2	1.342281879	0.052449753	"Q92506, Q8N4T8"	149	2	5569	37.37583893	0.999999904	0.462936109	51.32170552
GOTERM_MF_DIRECT	GO:0008650~rRNA (uridine-2'-O-)-methyltransferase activity	2	1.342281879	0.052449753	"Q9UI43, Q5T8I9"	149	2	5569	37.37583893	0.999999904	0.462936109	51.32170552
GOTERM_MF_DIRECT	GO:0018423~protein C-terminal leucine carboxyl O-methyltransferase activity	2	1.342281879	0.052449753	"Q9UIC8, Q5T8I9"	149	2	5569	37.37583893	0.999999904	0.462936109	51.32170552
GAD_DISEASE	"thromboembolism, venous"	5	3.355704698	0.016346252	"P00750, P04070, P00748, P00734, P08709"	117	38	4450	5.004498426	0.999999982	0.773739028	23.12698825
GAD_DISEASE	warfarin response	3	2.013422819	0.017022062	"P04070, P00734, P08709"	117	8	4450	14.26282051	0.999999991	0.76044112	23.96551211
GAD_DISEASE	Thrombophilia|Venous Thrombosis	3	2.013422819	0.017022062	"P04070, P03951, P00734"	117	8	4450	14.26282051	0.999999991	0.76044112	23.96551211
GAD_DISEASE	macular degeneration	9	6.040268456	0.017022614	"O00187, P48740, P00751, P18074, P05156, Q86W50, Q53HP3, Q92743, Q5JP69, P00746, P06681"	117	127	4450	2.69533616	0.999999991	0.734709847	23.96619319
GOTERM_BP_DIRECT	GO:0016540~protein autoprocessing	3	2.013422819	0.027437436	"O43464, Q92876, P00748"	149	10	5570	11.2147651	0.999999997	0.514371957	34.27140367
GOTERM_MF_DIRECT	GO:0003723~RNA binding	13	8.724832215	0.067973466	"Q8IYB8, O43148, Q86TM3, O14717, Q9UIV1, Q5T8I9, O00571, Q9NVP1, Q9UMR2, Q13206, P38935, Q92900, P22087"	149	280	5569	1.735306807	0.999999999	0.542581016	60.96363213
GOTERM_BP_DIRECT	GO:0006400~tRNA modification	3	2.013422819	0.032958383	"O14717, Q9UJA5, Q96FX7"	149	11	5570	10.195241	1	0.567875093	39.6798852
GOTERM_BP_DIRECT	"GO:0006958~complement activation, classical pathway"	5	3.355704698	0.035293117	"O00187, P05156, P09871, Q53HP3, Q5JP69, P06681, P00736"	149	47	5570	3.976867057	1	0.580435629	41.83955867
GOTERM_BP_DIRECT	GO:0030194~positive regulation of blood coagulation	3	2.013422819	0.038871923	"P00748, P00734, P08709"	149	12	5570	9.345637584	1	0.604036149	45.01031634
GAD_DISEASE	Factor VII	3	2.013422819	0.026442146	"P00742, P22891, P08709"	117	10	4450	11.41025641	1	0.855291079	34.79624977
GOTERM_BP_DIRECT	GO:0006888~ER to Golgi vesicle-mediated transport	6	4.026845638	0.041748235	"P00742, P00740, P04070, P22891, P00734, P08709"	149	72	5570	3.115212528	1	0.618758111	47.44089163
GOTERM_BP_DIRECT	GO:0006370~7-methylguanosine mRNA capping	4	2.684563758	0.044214716	"O43148, Q8N1G2, P18074, P19447"	149	30	5570	4.984340045	1	0.628662607	49.44487303
GAD_DISEASE	Coronary Disease|Hypertension	3	2.013422819	0.031774979	"P00748, P00734, P08709"	117	11	4450	10.37296037	1	0.887371734	40.26836024
GAD_DISEASE	Hemorrhagic Disorders	3	2.013422819	0.037490445	"P00748, P00734, P08709"	117	12	4450	9.508547009	1	0.912142222	45.65352125
GAD_DISEASE	"stroke, ischemic"	5	3.355704698	0.040243105	"P00750, P22891, P00748, P00734, P08709"	117	50	4450	3.803418803	1	0.915337249	48.08148832
GAD_DISEASE	drug-related genes 	7	4.697986577	0.04902363	"P12544, Q92506, P51580, Q53FA7, Q14353, P50135, P10144"	117	102	4450	2.610189375	1	0.942875381	55.16428525
GAD_DISEASE	"hypertension, pregnancy induced"	3	2.013422819	0.049977381	"P03951, P23946, P00734"	117	14	4450	8.15018315	1	0.937568116	55.87652076
GOTERM_BP_DIRECT	GO:0007549~dosage compensation	2	1.342281879	0.052440462	"O75367, Q9P0M6"	149	2	5570	37.38255034	1	0.681532215	55.62439504
GOTERM_BP_DIRECT	GO:2000042~negative regulation of double-strand break repair via homologous recombination	2	1.342281879	0.052440462	"O75417, O94762"	149	2	5570	37.38255034	1	0.681532215	55.62439504
GOTERM_BP_DIRECT	GO:1901837~negative regulation of transcription of nuclear large rRNA transcript from RNA polymerase I promoter	2	1.342281879	0.052440462	"O75367, Q9P0M6"	149	2	5570	37.38255034	1	0.681532215	55.62439504
GOTERM_BP_DIRECT	GO:0002542~Factor XII activation	2	1.342281879	0.052440462	"P03952, P00748"	149	2	5570	37.38255034	1	0.681532215	55.62439504
GOTERM_BP_DIRECT	GO:0006481~C-terminal protein methylation	2	1.342281879	0.052440462	"Q9UIC8, Q5T8I9"	149	2	5570	37.38255034	1	0.681532215	55.62439504
GOTERM_BP_DIRECT	GO:0001558~regulation of cell growth	4	2.684563758	0.05612285	"O75367, P83110, Q92743, Q9P0M6"	149	33	5570	4.531218222	1	0.696040261	58.15557918
GOTERM_BP_DIRECT	GO:0006401~RNA catabolic process	3	2.013422819	0.058728503	"Q8IYB8, P42285, Q96AZ6"	149	15	5570	7.476510067	1	0.702458769	59.86448423
GOTERM_BP_DIRECT	GO:0071108~protein K48-linked deubiquitination	3	2.013422819	0.058728503	"P40818, P45974, Q9UHP3"	149	15	5570	7.476510067	1	0.702458769	59.86448423
GOTERM_BP_DIRECT	GO:0009235~cobalamin metabolic process	3	2.013422819	0.065977709	"Q99895, P07477, P35030"	149	16	5570	7.009228188	1	0.735278261	64.28230023
GOTERM_BP_DIRECT	GO:0070536~protein K63-linked deubiquitination	3	2.013422819	0.065977709	"P40818, Q9UHP3, Q9NQC7"	149	16	5570	7.009228188	1	0.735278261	64.28230023
GOTERM_BP_DIRECT	"GO:0090503~RNA phosphodiester bond hydrolysis, exonucleolytic"	3	2.013422819	0.065977709	"Q9UIV1, Q9BQ65, Q96AZ6"	149	16	5570	7.009228188	1	0.735278261	64.28230023
GAD_DISEASE	Venous Thrombosis	4	2.684563758	0.066143197	"P00740, P04070, P03951, P00734"	117	36	4450	4.226020893	1	0.970574275	66.44776862
GOTERM_BP_DIRECT	GO:0000724~double-strand break repair via homologous recombination	4	2.684563758	0.06938981	"O75417, P54132, P46063, O94762"	149	36	5570	4.153616704	1	0.743978466	66.20058314
GAD_DISEASE	Activated Protein C Resistance|Peripheral Vascular Diseases|Recurrence|Thrombophilia	2	1.342281879	0.076198105	"P04070, P00734"	117	3	4450	25.35612536	1	0.979718261	71.77109377
GAD_DISEASE	Choroiditis|Macular Degeneration	2	1.342281879	0.076198105	"P00751, Q92743"	117	3	4450	25.35612536	1	0.979718261	71.77109377
GAD_DISEASE	Neoplasms|Venous Thrombosis	2	1.342281879	0.076198105	"P00734, P08709"	117	3	4450	25.35612536	1	0.979718261	71.77109377
GAD_DISEASE	Neoplasms|Thrombophilia|Thrombosis	2	1.342281879	0.076198105	"P22891, P00734"	117	3	4450	25.35612536	1	0.979718261	71.77109377
GOTERM_BP_DIRECT	GO:0051725~protein de-ADP-ribosylation	2	1.342281879	0.07762703	"Q9BQ69, A1Z1Q3"	149	3	5570	24.92170022	1	0.774774002	70.44246201
GOTERM_BP_DIRECT	GO:0046425~regulation of JAK-STAT cascade	2	1.342281879	0.07762703	"P26927, Q8TEK3"	149	3	5570	24.92170022	1	0.774774002	70.44246201
GOTERM_BP_DIRECT	GO:1901990~regulation of mitotic cell cycle phase transition	2	1.342281879	0.07762703	"P18074, P19447"	149	3	5570	24.92170022	1	0.774774002	70.44246201
GOTERM_BP_DIRECT	GO:0002803~positive regulation of antibacterial peptide production	2	1.342281879	0.07762703	"Q9Y337, P49862"	149	3	5570	24.92170022	1	0.774774002	70.44246201
GOTERM_BP_DIRECT	GO:0072757~cellular response to camptothecin	2	1.342281879	0.07762703	"P54132, O94762"	149	3	5570	24.92170022	1	0.774774002	70.44246201
GOTERM_BP_DIRECT	GO:0070475~rRNA base methylation	2	1.342281879	0.07762703	"Q86W50, Q96P11"	149	3	5570	24.92170022	1	0.774774002	70.44246201
GOTERM_BP_DIRECT	GO:0010756~positive regulation of plasminogen activation	2	1.342281879	0.07762703	"P05981, P00748"	149	3	5570	24.92170022	1	0.774774002	70.44246201
GOTERM_MF_DIRECT	GO:0008193~tRNA guanylyltransferase activity	2	1.342281879	0.077640598	"Q9BVA6, P54578"	149	3	5569	24.91722595	1	0.579340705	66.04057437
GOTERM_MF_DIRECT	GO:0016429~tRNA (adenine-N1-)-methyltransferase activity	2	1.342281879	0.077640598	"Q96FX7, Q9BVS5"	149	3	5569	24.91722595	1	0.579340705	66.04057437
GOTERM_MF_DIRECT	GO:0008186~RNA-dependent ATPase activity	2	1.342281879	0.077640598	"P38935, Q13838"	149	3	5569	24.91722595	1	0.579340705	66.04057437
INTERPRO	"IPR023415:Low-density lipoprotein (LDL) receptor class A, conserved site"	3	2.013422819	0.078763805	"P05156, P98073, Q9Y5Y6"	149	18	5673	6.345637584	0.999999961	0.385867754	64.47284836
GOTERM_BP_DIRECT	GO:0007059~chromosome segregation	4	2.684563758	0.078949494	"Q9BV86, P18074, O00571, Q93008"	149	38	5570	3.935005298	1	0.771956434	71.07526463
KEGG_PATHWAY	hsa03015:mRNA surveillance pathway	4	2.684563758	0.081078675	"O43148, P38919, Q92900, Q13838"	68	49	3211	3.854741897	0.997913982	0.537709721	58.62846347
GOTERM_BP_DIRECT	GO:0044267~cellular protein metabolic process	5	3.355704698	0.08175321	"P08311, P07288, Q93008, P00747, P00734"	149	62	5570	3.014721801	1	0.775682162	72.37524469
REACTOME_PATHWAY	R-HSA-351202:R-HSA-351202	2	1.342281879	0.081903985	"P19623, P52788"	83	4	3881	23.37951807	0.999995843	0.461806138	63.74043406
GAD_DISEASE_CLASS	RENAL	27	18.12080537	0.084890637	"Q86W56, P04070, P54132, P50135, P00750, P14210, O75417, P22891, P00738, P38935, P00734, A1Z1Q3, P49327, P17844, P19447, P08311, P00742, P51580, P18074, O14717, Q9NVP1, P03951, P23946, P00749, P00748, P10144, P08709"	117	764	4450	1.344140153	0.797458521	0.797458521	47.99937237
INTERPRO	IPR002172:Low-density lipoprotein (LDL) receptor class A repeat	3	2.013422819	0.086570399	"P05156, P98073, Q9Y5Y6"	149	19	5673	6.011656658	0.999999993	0.407362184	68.0891351
GOTERM_MF_DIRECT	GO:0003950~NAD+ ADP-ribosyltransferase activity	3	2.013422819	0.089354578	"Q8IXQ6, Q460N5, Q460N3"	149	19	5569	5.901448252	1	0.620269389	71.37246611
GAD_DISEASE_CLASS	UNKNOWN	31	20.80536913	0.090256488	"P04070, P07477, O60259, P50135, P08246, P00751, P00750, P14210, P22891, P07288, P26927, P00738, Q92743, P00734, O94761, O00187, Q99895, A1Z1Q3, P24158, P51580, P00740, P18074, P05156, P06870, P03951, P03952, P00749, P10144, P00748, P00747, P08709"	117	909	4450	1.297095522	0.817802921	0.573154502	50.20540205
GAD_DISEASE	"Chronic renal failure|Kidney Failure, Chronic"	20	13.42281879	0.091946371	"P04070, P54132, P50135, P49327, P17844, P19447, P00742, P51580, P00750, P18074, O75417, P14210, Q9NVP1, P03951, P23946, P00749, P38935, P00748, P00734, P08709"	117	531	4450	1.432549455	1	0.989299128	78.54506478
GAD_DISEASE	Choroidal Neovascularization|Macular Degeneration	3	2.013422819	0.094391959	"P00751, Q92743, P00734"	117	20	4450	5.705128205	1	0.988552152	79.44884216
GAD_DISEASE	Cerebral Palsy|	3	2.013422819	0.094391959	"P00750, P00734, P08709"	117	20	4450	5.705128205	1	0.988552152	79.44884216
GAD_DISEASE	vascular disease	3	2.013422819	0.094391959	"P24158, P00747, P00734"	117	20	4450	5.705128205	1	0.988552152	79.44884216
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	12	8.053691275	0.097273138	"O00187, P48740, P00742, P00740, P04070, P22891, P09871, P00748, P00734, P08709, P35030, P00736"	149	267	5569	1.679812985	1	0.640611929	74.52590534
