#Internal_virprotID_A	str_temp	strl_neig_uni	str_neigh_pdb	sas	seqHomology
299611	1lvb_A	Q52V24	2f91_A	2.2	NoSeqHomolog
299611	1lvm_A	Q53HP3	2i6q_A	2.2	NoSeqHomolog
299611	1lvm_A	Q54137	5kwm_A	2.2	NoSeqHomolog
299611	5wx1_A	Q56243	1d2m_A	1.5	NoSeqHomolog
299611	3eiq_A	Q58083	1hv8_B	0.7	seqHomolog
299611	1lvm_A	Q5JP69	2odq_A	2.3	NoSeqHomolog
299611	5wx1_A	Q5SIW3	2ipc_A	1.5	NoSeqHomolog
299611	5wx1_A	Q5U8X5	5wx1_A	0.0	seqHomolog
299611	2cjq_A	Q5UB51	4v0q_A	0.7	NoSeqHomolog
299611	2ckw_A	Q5UEA2	4k4y_M	0.7	seqHomolog
299611	2ckw_A	Q5V8Y6	5fmz_E	1.1	NoSeqHomolog
299611	2ykg_A	Q5ZND2	4zcf_C	1.9	seqHomolog
299611	1lvm_A	Q5ZVV9	4ynn_G	2.0	NoSeqHomolog
299611	2ckw_A	Q69014	2ckw_A	0.0	seqHomolog
299611	1lvb_A	Q692E5	2gz8_A	2.0	NoSeqHomolog
299611	2cjq_A	Q6A562	5cx6_A	0.9	seqHomolog
299611	5wx1_A	Q6FKD7	6f4a_B	1.8	NoSeqHomolog
299611	1lvm_A	Q6H321	1gvz_A	2.3	NoSeqHomolog
299611	1lvm_A	Q6IT10	4bxs_A	2.3	NoSeqHomolog
299611	1lvb_A	Q6K1C5	2oua_A	2.3	NoSeqHomolog
299611	1lvb_A	Q6RCY8	2gz9_A	2.0	NoSeqHomolog
299611	1lvb_A	Q6RCZ9	2gz7_A	2.0	NoSeqHomolog
299611	1lvb_A	Q6T1E9	2gtb_A	2.0	NoSeqHomolog
299611	1lvm_A	Q6UWY2	4q80_A	2.1	NoSeqHomolog
299611	1lvb_A	Q6VPT2	3h7t_A	2.0	NoSeqHomolog
299611	1lvb_A	Q6VPT6	3h7o_A	2.1	NoSeqHomolog
299611	2cjq_A	Q6YMS4	5i3q_A	0.7	seqHomolog
299611	2z83_A	Q6ZQJ5	5eaw_B	2.3	seqHomolog
299611	5odv_A	Q70J31	5odv_A	0.0	seqHomolog
299611	3eiq_A	Q716H3	4ife_A	2.4	NoSeqHomolog
299611	5odv_A	Q71FK2	5fn1_A	2.3	NoSeqHomolog
299611	3eiq_A	Q72GF3	3mwk_A	0.8	seqHomolog
299611	4cbl_A	Q79PF4	4dug_C	2.2	NoSeqHomolog
299611	4cbl_A	Q79V60	4o0m_A	2.2	NoSeqHomolog
299611	1lvm_A	Q7M135	4nsv_B	2.0	NoSeqHomolog
299611	1lvb_A	Q7M3E1	1pyt_D	2.2	NoSeqHomolog
299611	5wx1_A	Q7MPU7	3h1t_A	1.5	NoSeqHomolog
299611	1lvb_A	Q7SIG2	1eq9_A	2.2	NoSeqHomolog
299611	1lvb_A	Q7SZE1	3s69_A	2.2	NoSeqHomolog
299611	2ykg_A	Q7ZV09	1z3i_X	1.8	seqHomolog
299611	3uqs_A	Q80J95	3uqs_A	0.0	seqHomolog
299611	2ckw_A	Q82122	4k50_A	0.7	NoSeqHomolog
299611	1lvb_A	Q83883	5dg6_B	2.0	NoSeqHomolog
299611	3eiq_A	Q86TM3	3iuy_A	0.9	seqHomolog
299611	5wx1_A	Q873J5	6bb8_A	1.5	NoSeqHomolog
299611	1lvb_A	Q8AV11	1mbq_A	2.3	NoSeqHomolog
299611	5wx1_A	Q8IYB8	3rc3_A	1.7	NoSeqHomolog
299611	1lvb_A	Q8MX72	1m9u_B	2.1	NoSeqHomolog
299611	2ykg_A	Q8NNB6	3b85_A	2.4	seqHomolog
299611	1lvm_A	Q8QW30	1dxw_A	2.4	NoSeqHomolog
299611	2ckw_A	Q8QXN9	2ily_A	0.7	NoSeqHomolog
299611	1lvm_A	Q8SPS7	4f4o_L	2.1	NoSeqHomolog
299611	5aor_A	Q8SWT2	5n8r_A	1.2	NoSeqHomolog
299611	2ykg_A	Q8TZH8	1wp9_C	1.2	seqHomolog
299611	1lvm_A	Q91516	1bqy_A	2.1	NoSeqHomolog
299611	2z83_A	Q91H74	2bmf_A	0.6	NoSeqHomolog
299611	1lvm_A	Q92743	3tjn_B	1.8	NoSeqHomolog
299611	1lvb_A	Q92876	1lo6_A	2.2	NoSeqHomolog
299611	5wx1_A	Q92900	2wjv_A	1.8	NoSeqHomolog
299611	2ykg_A	Q93R01	5ffj_A	1.8	NoSeqHomolog
299611	2ckw_A	Q94M06	4ieg_B	1.2	NoSeqHomolog
299611	2cjq_A	Q96662	2cjq_A	0.0	seqHomolog
299611	3eiq_A	Q96XQ7	2z0m_A	0.8	seqHomolog
299611	2ykg_A	Q970I2	5tnu_A	1.6	NoSeqHomolog
299611	5wx1_A	Q971R4	2vl7_A	1.6	NoSeqHomolog
299611	2ykg_A	Q97XQ5	1z5z_A	2.2	NoSeqHomolog
299611	2ykg_A	Q97XQ7	1z63_A	1.6	seqHomolog
299611	1lvb_A	Q98VG9	4zro_C	1.9	NoSeqHomolog
299611	2cjq_A	Q99315	4ol8_E	1.9	NoSeqHomolog
299611	1lvm_A	Q99895	4h4f_A	2.0	NoSeqHomolog
299611	2cjq_A	Q99AU2	2qe2_B	0.8	NoSeqHomolog
299611	2ckw_A	Q99IB8	4wta_A	0.9	NoSeqHomolog
299611	1lvb_A	Q99V45	2o8l_A	1.8	NoSeqHomolog
299611	3eiq_A	Q9BUQ8	4nho_A	1.0	seqHomolog
299611	1lvb_A	Q9DU47	1wqs_C	2.1	NoSeqHomolog
299611	1lvm_A	Q9EB08	1zyo_A	2.1	NoSeqHomolog
299611	1lvm_A	Q9EXR9	1p3c_A	1.9	NoSeqHomolog
299611	1lvb_A	Q9FL12	5ilb_A	2.0	NoSeqHomolog
299611	1lvb_A	Q9GL10	1fiw_A	2.3	NoSeqHomolog
299611	1lvb_A	Q9GRW0	2b9l_A	2.2	NoSeqHomolog
299611	3eiq_A	Q9H0S4	3ber_A	0.8	seqHomolog
299611	3eiq_A	Q9H611	5fhh_A	2.4	NoSeqHomolog
299611	5wx1_A	Q9HM14	5h8w_A	1.6	NoSeqHomolog
299611	1lvm_A	Q9I8X1	1op2_A	2.1	NoSeqHomolog
299611	2cjq_A	Q9IMP4	5d98_B	1.1	NoSeqHomolog
299611	1lvb_A	Q9KSQ6	4lk4_A	2.3	NoSeqHomolog
299611	1lvm_A	Q9LU10	4ic6_C	1.9	NoSeqHomolog
299611	3eiq_A	Q9NVP1	3ly5_A	0.8	seqHomolog
299611	2ckw_A	Q9Q6Q5	2qj1_A	0.9	seqHomolog
299611	2ckw_A	Q9QCE3	3koa_A	0.6	NoSeqHomolog
299611	2ckw_A	Q9QCE4	2e9t_D	0.6	NoSeqHomolog
299611	2ykg_A	Q9RT63	3gp8_A	2.3	seqHomolog
299611	5wx1_A	Q9RTI9	4c30_I	1.8	NoSeqHomolog
299611	5wx1_A	Q9RUU2	4q48_A	1.5	NoSeqHomolog
299611	1lvm_A	Q9SEL7	4ic5_B	1.7	NoSeqHomolog
299611	3eiq_A	Q9UHI6	2oxc_B	0.7	seqHomolog
299611	3eiq_A	Q9UHL0	2rb4_B	2.0	NoSeqHomolog
299611	3eiq_A	Q9UJV9	5h1y_A	0.8	NoSeqHomolog
299611	1lvb_A	Q9UL52	2oq5_A	2.3	NoSeqHomolog
299611	3eiq_A	Q9UMR2	3fmp_D	1.0	seqHomolog
299611	2ykg_A	Q9UPY3	5zak_A	1.7	NoSeqHomolog
299611	1lvm_A	Q9VB68	2xxl_A	2.2	NoSeqHomolog
299611	2cjq_A	Q9WMX2	5pzk_B	0.8	NoSeqHomolog
299611	5wx1_A	Q9WY48	1gm5_A	1.8	NoSeqHomolog
299611	1lvm_A	Q9WZ41	1l1j_A	1.8	NoSeqHomolog
299611	5wx1_A	Q9X1R4	4ys0_A	1.6	NoSeqHomolog
299611	3eiq_A	Q9Y2R4	3dkp_A	1.0	seqHomolog
299611	1lvm_A	Q9Y337	2psx_A	2.2	NoSeqHomolog
299611	1lvb_A	Q9Y5K2	4k1e_A	2.2	NoSeqHomolog
299611	1lvm_A	Q9Y5Y6	5lyo_A	2.3	NoSeqHomolog
299611	1lvm_A	V5YM14	3wop_B	1.9	NoSeqHomolog
299611	1lvb_A	X5CZS0	5hm2_E	1.5	NoSeqHomolog
299624	1l2m_A	P27260	1l2m_A	0.0	seqHomolog
299628	6f2s_H	P03606	4bcu_A	1.7	NoSeqHomolog
299628	6f2s_H	P08767	1m06_F	2.3	NoSeqHomolog
299628	6f2s_H	W5RUR4	6f2s_H	0.0	seqHomolog
299630	1l2m_A	P27260	1l2m_A	0.0	seqHomolog
299633	6f2s_H	P03606	4bcu_A	1.7	NoSeqHomolog
299633	6f2s_H	P08767	1m06_F	2.3	NoSeqHomolog
299633	6f2s_H	W5RUR4	6f2s_H	0.0	seqHomolog
299635	1l2m_A	P27260	1l2m_A	0.0	seqHomolog
299637	5f8h_A	A0A097PIE2	5k5m_A	1.2	NoSeqHomolog
299637	5f8h_A	A0A109PRQ3	5wz3_A	1.2	NoSeqHomolog
299637	5i62_A	A1Z651	4hkq_A	2.1	NoSeqHomolog
299637	5f8h_A	B1PPP0	4khr_B	1.1	NoSeqHomolog
299637	5i62_A	B3IWN8	4au6_E	1.5	NoSeqHomolog
299637	5f8h_A	B3VQP5	3ol6_E	0.2	NoSeqHomolog
299637	5f8h_A	D0PY27	4ty8_A	1.1	NoSeqHomolog
299637	5f8h_A	D3K0N8	3n6l_A	0.2	NoSeqHomolog
299637	5f8h_A	D4L313	5irf_A	1.8	NoSeqHomolog
299637	5f8h_A	E2GM63	6ar3_D	1.4	NoSeqHomolog
299637	5f8h_A	E5RPG2	5f8i_A	0.0	seqHomolog
299637	5f8h_A	E5RPG3	5f8g_A	0.1	NoSeqHomolog
299637	5f8h_A	F1T146	5xe0_A	0.3	NoSeqHomolog
299637	5f8h_A	I3UIB4	4ika_A	0.2	NoSeqHomolog
299637	5i62_A	O37061	2r7q_A	1.4	NoSeqHomolog
299637	5f8h_A	O92972	4ju4_B	1.1	NoSeqHomolog
299637	5f8h_A	O93077	1yvf_A	1.2	NoSeqHomolog
299637	5f8h_A	P03300	4k4t_A	0.2	NoSeqHomolog
299637	5f8h_A	P03303	1xr5_A	0.3	NoSeqHomolog
299637	5f8h_A	P03311	5n8x_A	0.6	seqHomolog
299637	5f8h_A	P03313	4wfz_A	0.3	NoSeqHomolog
299637	5i62_A	P03355	2fvq_A	2.1	NoSeqHomolog
299637	5i62_A	P0A3U0	5g2x_C	2.4	NoSeqHomolog
299637	5f8h_A	P11124	4a8y_A	1.1	NoSeqHomolog
299637	5f8h_A	P12296	4nz0_B	0.5	seqHomolog
299637	5f8h_A	P12916	1xr6_A	0.3	NoSeqHomolog
299637	5f8h_A	P14335	2hfz_A	1.3	NoSeqHomolog
299637	5i62_A	P16088	5ovn_A	2.2	NoSeqHomolog
299637	5f8h_A	P19711	1s49_A	1.1	NoSeqHomolog
299637	5f8h_A	P26660	1yuy_A	1.1	NoSeqHomolog
299637	5i62_A	P26661	3gsz_B	1.2	NoSeqHomolog
299637	5f8h_A	P26663	3d28_A	1.1	NoSeqHomolog
299637	5f8h_A	P26664	3hkw_B	1.1	seqHomolog
299637	5f8h_A	P27395	4k6m_B	0.9	NoSeqHomolog
299637	1khv_A	P27410	1khv_A	0.0	seqHomolog
299637	5f8h_A	P27915	5ccv_E	1.0	NoSeqHomolog
299637	5f8h_A	P27958	2xi3_B	1.2	NoSeqHomolog
299637	5f8h_A	Q0QEE0	2f8e_X	0.6	NoSeqHomolog
299637	5f8h_A	Q0QHL8	3du6_B	1.8	NoSeqHomolog
299637	5f8h_A	Q1PHW8	2ijd_1	0.3	seqHomolog
299637	5f8h_A	Q2N379	4lq3_A	0.9	NoSeqHomolog
299637	5f8h_A	Q32ZE1	5tfr_A	0.9	NoSeqHomolog
299637	5i62_A	Q50LE4	5i62_A	0.0	seqHomolog
299637	5i62_A	Q5UB51	4v0r_A	1.4	NoSeqHomolog
299637	5f8h_A	Q5UEA2	4k4x_I	0.2	seqHomolog
299637	5f8h_A	Q5V8Y6	6f5o_B	1.4	NoSeqHomolog
299637	1khv_A	Q69014	2wk4_B	0.6	seqHomolog
299637	5f8h_A	Q6YMS4	5i3q_A	1.1	NoSeqHomolog
299637	5f8h_A	Q80J95	4o4r_B	0.8	seqHomolog
299637	5f8h_A	Q82122	4k50_A	0.2	NoSeqHomolog
299637	5f8h_A	Q8QXN9	2ily_A	0.3	NoSeqHomolog
299637	5f8h_A	Q94M06	4gzk_A	1.2	NoSeqHomolog
299637	5f8h_A	Q96662	2cjq_A	1.1	seqHomolog
299637	5i62_A	Q99315	4ol8_A	2.4	NoSeqHomolog
299637	5f8h_A	Q99AU2	2d3z_A	1.1	NoSeqHomolog
299637	5f8h_A	Q99IB8	4e7a_A	1.0	NoSeqHomolog
299637	5i62_A	Q9IMP4	5d9a_B	1.7	NoSeqHomolog
299637	5f8h_A	Q9Q6Q5	2qj1_A	1.1	NoSeqHomolog
299637	5f8h_A	Q9QCE3	3kna_A	0.6	NoSeqHomolog
299637	5f8h_A	Q9QCE4	2e9t_D	0.6	NoSeqHomolog
299637	5f8h_A	Q9WMX2	3qgf_A	1.1	NoSeqHomolog
299639	4fsj_A	D1FK67	5cdd_C	2.4	NoSeqHomolog
299639	4fts_A	E5D8F2	5k0u_C	2.4	NoSeqHomolog
299639	4fte_A	E9KNV5	4nww_B	2.2	NoSeqHomolog
299639	4fte_A	I6QQC4	3jb8_B	2.2	NoSeqHomolog
299639	4fsj_A	P03300	3jbd_2	2.4	NoSeqHomolog
299639	4fts_A	P03303	1rvf_2	2.4	NoSeqHomolog
299639	4fts_A	P03607	4sbv_B	2.3	NoSeqHomolog
299639	4fts_A	P03608	1auy_A	2.4	NoSeqHomolog
299639	4fts_A	P04329	2bbv_C	0.2	seqHomolog
299639	4fte_A	P04383	1opo_B	2.2	NoSeqHomolog
299639	4fts_A	P04936	4l3b_B	2.4	NoSeqHomolog
299639	4fts_A	P11795	2tbv_B	2.3	NoSeqHomolog
299639	4fts_A	P12870	4fts_A	0.0	seqHomolog
299639	4fts_A	P12871	1nov_A	0.3	seqHomolog
299639	4fts_A	P15183	4llf_E	2.3	NoSeqHomolog
299639	4fts_A	P15480	1wcd_J	1.5	NoSeqHomolog
299639	4fte_A	P19899	2zah_C	2.3	NoSeqHomolog
299639	4fsj_A	P22055	1z7s_2	2.4	NoSeqHomolog
299639	4fts_A	P23008	1r1a_2	2.3	NoSeqHomolog
299639	4fsj_A	P29326	2zzq_A	2.3	NoSeqHomolog
299639	4fte_A	P36351	1e57_C	2.4	NoSeqHomolog
299639	4fts_A	P61825	2gsy_R	1.4	NoSeqHomolog
299639	3lob_A	Q1AHU7	2ztn_A	2.4	NoSeqHomolog
299639	4fts_A	Q4TVT6	1ohf_A	1.1	NoSeqHomolog
299639	4fts_A	Q5UEA3	3jd7_2	2.4	NoSeqHomolog
299639	4fte_A	Q66282	1cov_2	2.3	NoSeqHomolog
299639	4fts_A	Q6ITS8	5oyp_B	2.4	NoSeqHomolog
299639	4fte_A	Q703G9	3ide_A	1.4	NoSeqHomolog
299639	4fts_A	Q7TG18	5mv5_B	2.4	NoSeqHomolog
299639	4fts_A	Q80IX5	2qqp_E	1.0	NoSeqHomolog
299639	4fte_A	Q82452	5ewn_B	2.4	NoSeqHomolog
299639	4fts_A	Q82462	3s6p_A	1.1	NoSeqHomolog
299639	3lob_A	Q83884	1ihm_C	2.3	NoSeqHomolog
299639	4fsj_A	Q84895	5o5b_2	2.4	NoSeqHomolog
299639	4fts_A	Q86527	1f2n_A	2.4	NoSeqHomolog
299639	4fts_A	Q8B3M2	5l7q_B	2.4	NoSeqHomolog
299639	4fte_A	Q8JKE8	1h8t_B	2.4	NoSeqHomolog
299639	4fts_A	Q8JNX5	4rft_N	2.4	NoSeqHomolog
299639	4fts_A	Q91QP4	5aoo_B	2.4	NoSeqHomolog
299639	4fte_A	Q9E958	1ng0_C	2.2	NoSeqHomolog
299639	4fte_A	Q9E962	2izw_B	2.2	NoSeqHomolog
299639	4fts_A	Q9EB06	1vb2_A	2.2	NoSeqHomolog
299639	4fte_A	Q9IPS9	1c8n_B	2.2	NoSeqHomolog
299639	3lob_A	Q9IVZ8	3hag_A	2.4	NoSeqHomolog
299639	4fte_A	Q9J7C2	5mqc_B	2.4	NoSeqHomolog
299639	4fts_A	Q9J7Z0	1f8v_B	0.6	seqHomolog
299639	4fte_A	Q9WR38	2df7_I	1.4	NoSeqHomolog
299640	3hkw_A	A0A097PIE2	5k5m_A	0.9	NoSeqHomolog
299640	3hkw_A	A0A109PRQ3	5wz3_A	0.8	NoSeqHomolog
299640	3hkw_A	B1PPP0	4khr_B	0.1	NoSeqHomolog
299640	3hkw_A	B3IWN8	4au6_E	1.1	NoSeqHomolog
299640	3hkw_A	B3VQP5	3ol6_E	1.0	NoSeqHomolog
299640	3hkw_A	D0PY27	4ty8_A	0.1	NoSeqHomolog
299640	3hkw_A	D3K0N8	3n6n_A	1.0	NoSeqHomolog
299640	3hkw_A	D4L313	5irf_A	1.4	NoSeqHomolog
299640	3hkw_A	E2GM63	6ar3_D	1.3	NoSeqHomolog
299640	3hkw_A	E5RPG2	5f8l_A	1.0	seqHomolog
299640	3hkw_A	E5RPG3	5f8g_A	1.1	NoSeqHomolog
299640	3hkw_A	F1T146	5xe0_A	1.0	NoSeqHomolog
299640	3hkw_A	H6QM91	4wsb_B	1.2	NoSeqHomolog
299640	3hkw_A	I3UIB4	4ika_A	1.0	NoSeqHomolog
299640	3hkw_A	O37061	2r7u_A	1.1	NoSeqHomolog
299640	3hkw_A	O92972	4ju4_B	0.1	NoSeqHomolog
299640	3hkw_A	O93077	1yvf_A	0.1	NoSeqHomolog
299640	3hkw_A	P03300	4nlx_A	1.0	NoSeqHomolog
299640	3hkw_A	P03303	1xr5_A	1.0	NoSeqHomolog
299640	3hkw_A	P03311	5n8x_A	0.9	seqHomolog
299640	3hkw_A	P03313	4wfx_A	1.0	NoSeqHomolog
299640	3hkw_A	P0A3U0	5g2x_C	1.6	NoSeqHomolog
299640	3hkw_A	P0CK31	1muk_A	1.2	NoSeqHomolog
299640	3hkw_A	P11124	2jlg_C	1.1	NoSeqHomolog
299640	3hkw_A	P12296	4nz0_B	1.0	seqHomolog
299640	3hkw_A	P12916	1xr6_A	1.0	NoSeqHomolog
299640	3hkw_A	P14335	2hfz_A	0.8	NoSeqHomolog
299640	3hkw_A	P16088	5ovn_A	2.0	NoSeqHomolog
299640	3hkw_A	P19711	1s49_A	0.7	NoSeqHomolog
299640	3hkw_A	P22173	2yia_E	1.1	NoSeqHomolog
299640	3hkw_A	P26660	2xwh_A	0.2	NoSeqHomolog
299640	3hkw_A	P26661	3hvo_A	0.1	NoSeqHomolog
299640	3hkw_A	P26663	3h59_A	0.1	NoSeqHomolog
299640	3hkw_A	P26664	3hkw_B	0.0	seqHomolog
299640	3hkw_A	P27395	4hdh_B	0.8	seqHomolog
299640	3hkw_A	P27410	1khw_B	0.9	seqHomolog
299640	3hkw_A	P27915	5ccv_G	0.8	NoSeqHomolog
299640	3hkw_A	P27958	2xi3_B	0.1	NoSeqHomolog
299640	3hkw_A	Q0QEE0	2f8e_X	0.9	NoSeqHomolog
299640	3hkw_A	Q0QHL8	3du6_A	1.5	NoSeqHomolog
299640	3hkw_A	Q1PHW8	2ijd_1	1.0	seqHomolog
299640	3hkw_A	Q2N379	4lq3_A	0.9	NoSeqHomolog
299640	3hkw_A	Q32ZE1	5u0c_H	0.8	NoSeqHomolog
299640	3hkw_A	Q50LE4	5i61_A	1.0	seqHomolog
299640	3hkw_A	Q5UB51	4v0q_A	0.8	NoSeqHomolog
299640	3hkw_A	Q5UEA2	4k4y_A	1.0	seqHomolog
299640	3hkw_A	Q5V8Y6	6f5o_B	1.1	NoSeqHomolog
299640	3hkw_A	Q69014	2uut_A	1.0	seqHomolog
299640	3hkw_A	Q6YMS4	5i3q_A	0.8	seqHomolog
299640	3hkw_A	Q80J95	3qid_B	0.9	seqHomolog
299640	3hkw_A	Q82122	1tp7_B	1.0	NoSeqHomolog
299640	3hkw_A	Q8QXN9	2ily_A	1.0	NoSeqHomolog
299640	3hkw_A	Q8V1A3	1uon_A	1.2	NoSeqHomolog
299640	3hkw_A	Q94M06	4gzk_A	1.2	NoSeqHomolog
299640	3hkw_A	Q96662	2cjq_A	0.8	seqHomolog
299640	3hkw_A	Q99315	4ol8_A	1.9	NoSeqHomolog
299640	3hkw_A	Q99AU2	2qe5_A	0.1	NoSeqHomolog
299640	3hkw_A	Q99IB8	4aep_A	0.1	NoSeqHomolog
299640	3hkw_A	Q9IMP4	5d9a_B	1.2	NoSeqHomolog
299640	3hkw_A	Q9Q6Q5	2qj1_A	1.1	NoSeqHomolog
299640	3hkw_A	Q9QCE3	3kms_A	0.9	NoSeqHomolog
299640	3hkw_A	Q9QCE4	2e9r_X	0.9	NoSeqHomolog
299640	3hkw_A	Q9WMX2	3qgf_A	0.1	NoSeqHomolog
299643	1opo_A	A0A0B4MVN6	3epd_3	1.9	NoSeqHomolog
299643	1opo_A	A0A0J9X1Z3	4pb6_J	2.1	NoSeqHomolog
299643	1opo_A	A0A2I6HDZ6	6eiw_C	2.2	NoSeqHomolog
299643	1opo_A	A2T4Q0	3m8l_A	1.9	NoSeqHomolog
299643	1opo_A	A7LM73	5lk7_B	1.8	NoSeqHomolog
299643	1opo_A	A9LXZ4	5tsk_A	2.2	NoSeqHomolog
299643	1opo_A	A9X4C2	4c0u_C	1.8	NoSeqHomolog
299643	1opo_A	B2ZUN0	3j22_A	2.2	NoSeqHomolog
299643	1opo_A	B3TZF1	5lwi_C	2.0	NoSeqHomolog
299643	1opo_A	B3TZL7	5lwg_B	2.1	NoSeqHomolog
299643	1opo_A	B9VV85	2ws9_3	1.8	NoSeqHomolog
299643	1opo_A	C0MHL9	5cfd_B	1.9	NoSeqHomolog
299643	1opo_A	D1FK67	5cdd_C	1.9	NoSeqHomolog
299643	1opo_A	D1H101	5net_2	1.9	NoSeqHomolog
299643	1opo_A	E3TMG8	5cfc_B	1.9	NoSeqHomolog
299643	1opo_A	E3TMG9	5a8f_B	1.9	NoSeqHomolog
299643	1opo_A	E5D8F2	5jzg_C	1.9	NoSeqHomolog
299643	1opo_A	E5RPG0	3j91_1	2.1	NoSeqHomolog
299643	1opo_A	E9KNV5	4nwv_B	1.3	NoSeqHomolog
299643	1opo_A	F5BXG7	3j1p_A	1.8	NoSeqHomolog
299643	1opo_A	F6KTB0	4rs5_G	2.1	NoSeqHomolog
299643	1opo_A	F8VA14	4gb3_3	1.9	NoSeqHomolog
299643	1opo_A	G0Z733	5lwg_C	1.9	NoSeqHomolog
299643	1opo_A	I3W9E1	4jgz_A	2.2	NoSeqHomolog
299643	1opo_A	I6QQC4	3jb8_B	1.4	NoSeqHomolog
299643	1opo_A	L0CTV4	5l8q_A	2.2	NoSeqHomolog
299643	1opo_A	M9XM90	4n43_A	2.1	NoSeqHomolog
299643	1opo_A	O89511	1ddl_B	2.1	NoSeqHomolog
299643	1opo_A	O91464	5gka_A	2.4	NoSeqHomolog
299643	1opo_A	O91734	1ev1_3	1.8	NoSeqHomolog
299643	1opo_A	P03300	5ku0_3	1.8	NoSeqHomolog
299643	1opo_A	P03302	1vbc_2	1.9	NoSeqHomolog
299643	1opo_A	P03303	2r04_2	1.9	NoSeqHomolog
299643	1opo_A	P03305	1qqp_2	1.9	NoSeqHomolog
299643	1opo_A	P03306	1zba_2	1.9	NoSeqHomolog
299643	1opo_A	P03311	1qgc_2	2.0	NoSeqHomolog
299643	1opo_A	P03599	5msh_B	2.4	NoSeqHomolog
299643	1opo_A	P03607	4sbv_B	1.2	NoSeqHomolog
299643	1opo_A	P03608	1auy_A	2.2	NoSeqHomolog
299643	1opo_A	P04329	2bbv_C	2.3	NoSeqHomolog
299643	1opo_A	P04383	1opo_A	0.0	seqHomolog
299643	1opo_A	P04936	1fpn_3	1.8	NoSeqHomolog
299643	1opo_A	P06210	3epf_3	1.8	NoSeqHomolog
299643	1opo_A	P06663	3zx8_A	0.9	NoSeqHomolog
299643	1opo_A	P08544	1tmf_3	1.9	NoSeqHomolog
299643	1opo_A	P08617	4qpg_C	1.9	NoSeqHomolog
299643	1opo_A	P11795	2tbv_B	0.8	NoSeqHomolog
299643	1opo_A	P12296	1mec_3	1.9	NoSeqHomolog
299643	1opo_A	P12870	3lob_A	2.2	NoSeqHomolog
299643	1opo_A	P12871	1nov_B	2.2	NoSeqHomolog
299643	1opo_A	P12915	1bev_1	2.3	NoSeqHomolog
299643	1opo_A	P13418	1b35_B	1.8	NoSeqHomolog
299643	1opo_A	P13899	1tme_3	1.9	NoSeqHomolog
299643	1opo_A	P13900	1oop_C	1.9	NoSeqHomolog
299643	1opo_A	P15072	1fmd_2	2.0	NoSeqHomolog
299643	1opo_A	P15183	4llf_O	0.8	NoSeqHomolog
299643	1opo_A	P15480	1wcd_J	2.3	NoSeqHomolog
299643	1opo_A	P18474	2y26_A	2.3	NoSeqHomolog
299643	1opo_A	P19899	2zah_C	0.8	NoSeqHomolog
299643	1opo_A	P21404	3j2j_B	1.8	NoSeqHomolog
299643	1opo_A	P22055	1z7s_3	2.0	NoSeqHomolog
299643	1opo_A	P23008	2hwf_3	1.8	NoSeqHomolog
299643	1opo_A	P23009	1bmv_2	2.4	NoSeqHomolog
299643	1opo_A	P29326	2zzq_A	1.3	NoSeqHomolog
299643	1opo_A	P36285	2gh8_A	2.1	NoSeqHomolog
299643	1opo_A	P36351	1e57_A	2.0	NoSeqHomolog
299643	1opo_A	P61825	2gsy_G	2.2	NoSeqHomolog
299643	1opo_A	Q155Z9	3cji_B	1.9	NoSeqHomolog
299643	1opo_A	Q1AHU7	2ztn_A	1.3	NoSeqHomolog
299643	1opo_A	Q1L764	5aca_3	1.8	NoSeqHomolog
299643	1opo_A	Q27YG7	5mm2_A	2.2	NoSeqHomolog
299643	1opo_A	Q3HNQ2	4ejr_A	1.7	NoSeqHomolog
299643	1opo_A	Q4TVT6	1ohf_A	2.1	NoSeqHomolog
299643	1opo_A	Q5UEA3	3jd7_3	1.9	NoSeqHomolog
299643	1opo_A	Q65480	5osn_C	1.9	NoSeqHomolog
299643	1opo_A	Q66282	1cov_3	2.0	NoSeqHomolog
299643	1opo_A	Q66578	4z92_B	2.0	NoSeqHomolog
299643	1opo_A	Q68T42	4wm7_C	1.9	NoSeqHomolog
299643	1opo_A	Q6ITS8	5oyp_B	1.8	NoSeqHomolog
299643	1opo_A	Q6JKS2	5yhq_B	2.0	NoSeqHomolog
299643	1opo_A	Q6PMU1	2wzr_2	1.9	NoSeqHomolog
299643	1opo_A	Q6PMW3	5ac9_2	1.9	NoSeqHomolog
299643	1opo_A	Q6PN23	5d8a_B	1.9	NoSeqHomolog
299643	1opo_A	Q6W9E5	3iyp_B	1.9	NoSeqHomolog
299643	1opo_A	Q6ZZ87	5ner_2	1.9	NoSeqHomolog
299643	1opo_A	Q703G9	3ide_A	2.4	NoSeqHomolog
299643	1opo_A	Q719N0	5aca_2	1.9	NoSeqHomolog
299643	1opo_A	Q7T7N6	1z7z_3	1.9	NoSeqHomolog
299643	1opo_A	Q7TG18	5mv6_B	2.0	NoSeqHomolog
299643	1opo_A	Q805N7	3r0r_A	2.4	NoSeqHomolog
299643	1opo_A	Q80IX5	2qqp_A	2.1	NoSeqHomolog
299643	1opo_A	Q82081	1rhi_2	1.9	NoSeqHomolog
299643	1opo_A	Q82122	1qjy_3	1.8	NoSeqHomolog
299643	1opo_A	Q82452	5ewn_B	1.5	NoSeqHomolog
