#Internal_virprotID_A	str_temp	strl_neig_uni	str_neigh_pdb	sas	seqHomology
307906	2v6j_A	A0A0K2H973	5ivl_B	1.9	NoSeqHomolog
307906	5mfx_A	A0A0U4DG08	5gjb_A	0.1	seqHomolog
307906	2v6i_A	A0A0X8GJ44	5txg_A	0.3	seqHomolog
307906	2wzq_A	A0A140DLX4	5lc0_B	0.9	seqHomolog
307906	5vi7_A	A0A146CJG7	5k8t_A	0.2	seqHomolog
307906	5mfx_A	A0A146CJH9	5mfx_A	0.0	seqHomolog
307906	2wzq_A	A0A1W2ITH4	6dgd_A	1.4	NoSeqHomolog
307906	2wzq_A	A0QT91	5v9x_A	1.3	NoSeqHomolog
307906	5vi7_A	A1Z092	4wxr_A	1.7	NoSeqHomolog
307906	3u1i_B	A1Z093	2qv1_B	2.3	NoSeqHomolog
307906	2wzq_A	A1ZAW0	6bu9_A	1.7	NoSeqHomolog
307906	3u1i_B	A4UWM5	3w94_A	2.4	NoSeqHomolog
307906	3u1i_B	A6GWM2	5jxf_D	2.3	NoSeqHomolog
307906	2wzq_A	A7MQK9	4tmu_A	1.2	NoSeqHomolog
307906	3u1i_B	A8DG50	3sv7_A	2.2	NoSeqHomolog
307906	3u1i_B	B2RID1	4y01_B	2.3	NoSeqHomolog
307906	3u1i_B	B2Y2M9	3kf2_A	2.3	NoSeqHomolog
307906	3u1i_B	B3Y8K5	2zpr_A	2.4	NoSeqHomolog
307906	3u1i_B	B3Y8K6	2zps_A	2.4	NoSeqHomolog
307906	2wzq_A	B7LFW8	5k9t_A	1.3	NoSeqHomolog
307906	3u1i_B	C1KHN2	2xcf_B	2.3	NoSeqHomolog
307906	3u1i_B	C1KIK8	5eqq_A	2.1	NoSeqHomolog
307906	2wzq_A	D0VWT7	3cp7_A	2.3	NoSeqHomolog
307906	5vi7_A	D1CGD0	4q2d_A	1.5	NoSeqHomolog
307906	5vi7_A	D1JM21	5fhe_A	2.3	NoSeqHomolog
307906	2wzq_A	D3TI84	4a36_B	1.2	NoSeqHomolog
307906	5vi7_A	D7K0H3	5ftf_A	2.3	NoSeqHomolog
307906	2wzq_A	D9N195	5jch_A	1.2	NoSeqHomolog
307906	3u1i_B	F8W673	3pv3_D	2.3	NoSeqHomolog
307906	3u1i_B	F8WQK8	5jwg_B	2.3	NoSeqHomolog
307906	2wzq_A	G0RY84	5ltk_A	1.0	NoSeqHomolog
307906	2v6j_A	G0SBQ7	5dtu_A	2.1	NoSeqHomolog
307906	2wzq_A	G0SEG4	6fa9_A	1.2	NoSeqHomolog
307906	2wzq_A	G0YYQ5	5jb2_A	1.2	NoSeqHomolog
307906	5vi7_A	G2QDW1	5hzr_A	2.4	NoSeqHomolog
307906	2wzq_A	G2QFM3	5jxt_G	1.9	NoSeqHomolog
307906	2wzq_A	H8XX12	5h6v_B	1.0	seqHomolog
307906	3u1i_B	J7LCB0	5xrf_A	2.4	NoSeqHomolog
307906	5mfx_A	K0BWD0	5wwp_B	1.9	NoSeqHomolog
307906	5vi7_A	K4KA16	4oks_A	1.3	NoSeqHomolog
307906	3u1i_B	L0RUV7	5c2z_A	2.3	NoSeqHomolog
307906	3u1i_B	O00187	4fxg_J	2.4	NoSeqHomolog
307906	2wzq_A	O00571	6cz5_A	1.6	NoSeqHomolog
307906	2wzq_A	O01378	4d25_A	1.3	NoSeqHomolog
307906	3u1i_B	O22609	3qo6_A	2.3	NoSeqHomolog
307906	5vi7_A	O29238	1gku_B	2.3	NoSeqHomolog
307906	5vi7_A	O29889	2fwr_C	2.4	NoSeqHomolog
307906	2wzq_A	O43143	5xdr_A	1.1	NoSeqHomolog
307906	3u1i_B	O43240	5lpe_A	2.4	NoSeqHomolog
307906	3u1i_B	O43464	1lcy_A	2.4	NoSeqHomolog
307906	5vi7_A	O51934	3p4x_A	2.2	NoSeqHomolog
307906	5vi7_A	O60306	4pj3_A	2.4	NoSeqHomolog
307906	2wzq_A	O73946	2zj8_A	1.1	NoSeqHomolog
307906	2wzq_A	O75417	5a9f_A	1.2	NoSeqHomolog
307906	3u1i_B	O82261	4fln_B	2.4	NoSeqHomolog
307906	5vi7_A	O92972	2f55_B	1.2	NoSeqHomolog
307906	2wzq_A	O94761	5lst_A	1.4	NoSeqHomolog
307906	2wzq_A	O94762	5lb8_D	1.4	NoSeqHomolog
307906	2wzq_A	O95786	6gpg_A	1.3	NoSeqHomolog
307906	3u1i_B	P00736	1md8_A	2.3	NoSeqHomolog
307906	3u1i_B	P00740	2wph_S	2.4	NoSeqHomolog
307906	3u1i_B	P00742	1iqj_A	2.3	NoSeqHomolog
307906	2wzq_A	P00746	5fbe_A	2.4	NoSeqHomolog
307906	3u1i_B	P00747	3uir_B	2.3	NoSeqHomolog
307906	3u1i_B	P00749	4mnx_A	2.3	NoSeqHomolog
307906	2wzq_A	P00750	1bda_B	2.4	NoSeqHomolog
307906	3u1i_B	P00751	3hs0_D	2.3	NoSeqHomolog
307906	2wzq_A	P00756	1sgf_Z	2.2	NoSeqHomolog
307906	2wzq_A	P00760	4b1t_A	2.1	NoSeqHomolog
307906	2wzq_A	P00761	1c9p_A	2.2	NoSeqHomolog
307906	2wzq_A	P00763	1slu_B	2.2	NoSeqHomolog
307906	3u1i_B	P00766	1cgi_E	2.4	NoSeqHomolog
307906	3u1i_B	P00771	1azz_A	2.4	NoSeqHomolog
307906	3u1i_B	P00772	1eld_E	2.3	NoSeqHomolog
307906	3u1i_B	P00775	3i77_A	2.4	NoSeqHomolog
307906	3u1i_B	P00776	4sga_E	2.4	NoSeqHomolog
307906	3u1i_B	P00777	1sgr_E	2.4	NoSeqHomolog
307906	5vi7_A	P03018	2is1_B	1.8	NoSeqHomolog
307906	3u1i_B	P03300	1l1n_B	2.4	NoSeqHomolog
307906	1yks_A	P03314	1yks_A	0.0	seqHomolog
307906	3u1i_B	P03316	1kxe_A	2.3	NoSeqHomolog
307906	5vi7_A	P03587	3vkw_A	2.1	NoSeqHomolog
307906	3u1i_B	P03951	1zpc_A	2.2	NoSeqHomolog
307906	3u1i_B	P03952	5f8z_A	2.3	NoSeqHomolog
307906	2wzq_A	P03953	5fcr_B	2.3	NoSeqHomolog
307906	3u1i_B	P04070	1aut_C	2.2	NoSeqHomolog
307906	3u1i_B	P04936	5fx5_A	2.4	NoSeqHomolog
307906	5vi7_A	P04993	5ld2_D	1.8	NoSeqHomolog
307906	3u1i_B	P05156	5o32_I	2.4	NoSeqHomolog
307906	5vi7_A	P05769	2v8o_A	0.3	seqHomolog
307906	3u1i_B	P05805	1pyt_C	2.3	NoSeqHomolog
307906	3u1i_B	P05981	1z8g_A	2.3	NoSeqHomolog
307906	2wzq_A	P06839	5sva_Y	1.5	NoSeqHomolog
307906	3u1i_B	P06869	5lhr_A	2.3	NoSeqHomolog
307906	3u1i_B	P06870	1spj_A	2.4	NoSeqHomolog
307906	2wzq_A	P06935	3e90_D	1.1	seqHomolog
307906	5vi7_A	P07271	5o6b_A	2.4	NoSeqHomolog
307906	2wzq_A	P07288	2zch_P	2.3	NoSeqHomolog
307906	3u1i_B	P07477	2ra3_A	2.2	NoSeqHomolog
307906	3u1i_B	P08246	1b0f_A	2.3	NoSeqHomolog
307906	2wzq_A	P08311	1kyn_A	2.4	NoSeqHomolog
307906	5vi7_A	P08394	5ld2_B	1.8	NoSeqHomolog
307906	3u1i_B	P08419	1bru_P	2.4	NoSeqHomolog
307906	3u1i_B	P08897	1hyl_A	2.4	NoSeqHomolog
307906	5vi7_A	P09052	2db3_B	1.3	NoSeqHomolog
307906	3u1i_B	P09331	1agj_A	2.2	NoSeqHomolog
307906	3u1i_B	P09332	1dt2_A	2.2	NoSeqHomolog
307906	2wzq_A	P09980	1uaa_A	1.7	NoSeqHomolog
307906	2v6i_A	P0A9P6	5gi4_A	1.8	NoSeqHomolog
307906	3u1i_B	P0C0Q2	4jcn_A	2.3	NoSeqHomolog
307906	3u1i_B	P0C0V0	3otp_F	2.4	NoSeqHomolog
307906	2v6j_A	P10081	1fuk_A	2.2	NoSeqHomolog
307906	5vi7_A	P10408	3bxz_B	1.2	NoSeqHomolog
307906	2wzq_A	P10486	4be7_B	1.2	NoSeqHomolog
307906	2wzq_A	P12823	4m9t_A	1.0	seqHomolog
307906	3u1i_B	P14210	4o3t_A	2.4	NoSeqHomolog
307906	2wzq_A	P14335	2qeq_B	0.4	seqHomolog
307906	2wzq_A	P15043	1oyw_A	1.4	NoSeqHomolog
307906	2wzq_A	P15424	4tz0_A	1.4	NoSeqHomolog
307906	2wzq_A	P15636	1arb_A	2.3	NoSeqHomolog
307906	2wzq_A	P15938	5lj5_Q	1.1	NoSeqHomolog
307906	3u1i_B	P16049	2eek_A	2.4	NoSeqHomolog
307906	3u1i_B	P16293	1pfx_C	2.2	NoSeqHomolog
307906	2wzq_A	P17763	3lkw_A	1.5	seqHomolog
307906	5vi7_A	P17844	3fe2_B	2.4	NoSeqHomolog
307906	2wzq_A	P18074	5iy8_W	1.5	NoSeqHomolog
307906	3u1i_B	P18965	3s9b_A	2.2	NoSeqHomolog
307906	5mfx_A	P19447	5iy6_V	1.6	NoSeqHomolog
307906	2wzq_A	P19712	4cbl_A	1.2	seqHomolog
307906	5vi7_A	P19811	4n0o_A	1.9	NoSeqHomolog
307906	2wzq_A	P20151	4nfe_A	2.4	NoSeqHomolog
307906	3u1i_B	P20160	1ae5_A	2.3	NoSeqHomolog
307906	2wzq_A	P20231	2fww_D	2.2	NoSeqHomolog
307906	5vi7_A	P20449	3pey_A	1.3	NoSeqHomolog
307906	5vi7_A	P20703	1rif_B	2.1	NoSeqHomolog
307906	2v6j_A	P21507	2yjt_D	2.0	NoSeqHomolog
307906	2wzq_A	P22082	5x0y_O	1.4	NoSeqHomolog
307906	3u1i_B	P22891	3h5c_B	2.3	NoSeqHomolog
307906	5vi7_A	P23477	4cei_B	2.1	NoSeqHomolog
307906	3u1i_B	P23946	4afz_B	2.4	NoSeqHomolog
307906	2wzq_A	P24158	1fuj_D	2.2	NoSeqHomolog
307906	2wzq_A	P24384	5mq0_V	1.1	NoSeqHomolog
307906	2wzq_A	P24785	5aor_A	1.0	NoSeqHomolog
307906	2v6j_A	P26196	4crw_B	1.9	NoSeqHomolog
307906	3u1i_B	P26662	4i32_B	2.2	NoSeqHomolog
307906	5vi7_A	P26663	4b6e_B	1.1	NoSeqHomolog
307906	3u1i_B	P26664	2gvf_A	2.1	NoSeqHomolog
307906	3u1i_B	P26927	4qt8_C	2.4	NoSeqHomolog
307906	3u1i_B	P27285	1wyk_D	2.4	NoSeqHomolog
307906	5mfx_A	P27395	2z83_A	0.3	seqHomolog
307906	5vi7_A	P27958	1a1v_A	1.2	NoSeqHomolog
307906	2wzq_A	P28366	2ibm_A	1.2	NoSeqHomolog
307906	5vi7_A	P29846	2zjo_A	1.8	NoSeqHomolog
307906	5vi7_A	P30771	2xzl_A	2.1	NoSeqHomolog
307906	2wzq_A	P30958	2eyq_B	1.8	NoSeqHomolog
307906	2v6i_A	P31380	5gn1_C	2.1	NoSeqHomolog
307906	2wzq_A	P32270	3upu_B	1.9	NoSeqHomolog
307906	5vi7_A	P32657	6g0l_M	1.2	NoSeqHomolog
307906	2wzq_A	P35030	5tp0_A	2.2	NoSeqHomolog
307906	2wzq_A	P35031	1hj8_A	2.1	NoSeqHomolog
307906	2wzq_A	P35033	1a0j_A	2.3	NoSeqHomolog
307906	3u1i_B	P35049	2g51_A	2.3	NoSeqHomolog
307906	5vi7_A	P35207	4buj_E	1.4	NoSeqHomolog
307906	2wzq_A	P36368	1ao5_B	2.2	NoSeqHomolog
307906	2wzq_A	P37024	6eud_A	1.1	NoSeqHomolog
307906	2wzq_A	P37954	2nmv_A	1.4	NoSeqHomolog
307906	5vi7_A	P38919	2j0s_A	1.4	NoSeqHomolog
307906	5vi7_A	P38935	4b3g_B	1.9	NoSeqHomolog
307906	3u1i_B	P39099	3sti_C	2.4	NoSeqHomolog
307906	2wzq_A	P40352	5vvr_M	1.5	NoSeqHomolog
307906	2wzq_A	P42285	6d6q_M	1.2	NoSeqHomolog
307906	2v6i_A	P42305	2hjv_A	2.0	NoSeqHomolog
307906	2wzq_A	P46063	4u7d_A	1.5	NoSeqHomolog
307906	5vi7_A	P47047	4u4c_A	1.4	NoSeqHomolog
307906	3u1i_B	P48740	3gov_B	2.2	NoSeqHomolog
307906	3u1i_B	P49862	5fah_A	2.1	NoSeqHomolog
307906	3u1i_B	P49863	1mzd_A	2.4	NoSeqHomolog
307906	2wzq_A	P51124	2zgc_A	2.1	NoSeqHomolog
307906	2wzq_A	P53131	5i8q_A	1.1	NoSeqHomolog
307906	2wzq_A	P54132	4cgz_A	1.5	NoSeqHomolog
307906	5vi7_A	P56255	3pjr_A	1.8	NoSeqHomolog
307906	2wzq_A	P56981	1t5l_A	1.4	NoSeqHomolog
307906	5vi7_A	P60240	4s20_K	2.3	NoSeqHomolog
307906	5vi7_A	P60842	2zu6_D	2.4	NoSeqHomolog
307906	3u1i_B	P72780	5t69_A	2.4	NoSeqHomolog
307906	3u1i_B	P83110	4ri0_A	2.4	NoSeqHomolog
307906	3u1i_B	P90191	3kee_C	2.2	NoSeqHomolog
307906	3u1i_B	P98073	4dgj_B	2.3	NoSeqHomolog
307906	2wzq_A	P9WGP3	4uaq_A	1.3	NoSeqHomolog
307906	2wzq_A	P9WGP5	1nkt_B	1.3	NoSeqHomolog
307906	5vi7_A	Q00416	5mzn_A	2.0	NoSeqHomolog
307906	5vi7_A	Q00578	5sva_Z	2.0	NoSeqHomolog
307906	5vi7_A	Q02ML8	5gqh_A	1.5	NoSeqHomolog
307906	2wzq_A	Q04756	1ybw_B	2.3	NoSeqHomolog
307906	5vi7_A	Q05B79	5vhe_A	1.5	NoSeqHomolog
307906	2wzq_A	Q07478	5sup_C	1.4	NoSeqHomolog
307906	5vi7_A	Q08211	3llm_A	2.0	NoSeqHomolog
307906	3u1i_B	Q0ZNA6	4k8b_B	2.2	NoSeqHomolog
307906	5vi7_A	Q13206	2pl3_A	2.3	NoSeqHomolog
307906	2v6j_A	Q13838	1t5i_A	2.0	NoSeqHomolog
307906	2wzq_A	Q15661	2zec_D	2.2	NoSeqHomolog
307906	3u1i_B	Q16651	3e0n_B	2.3	NoSeqHomolog
307906	3u1i_B	Q1PHW8	2ijd_1	2.4	NoSeqHomolog
307906	3u1i_B	Q2FXC3	2vid_B	2.2	NoSeqHomolog
307906	2wzq_A	Q2TN89	2vbc_A	0.1	seqHomolog
307906	2wzq_A	Q2W8Q2	5hma_A	2.3	NoSeqHomolog
307906	2wzq_A	Q2YHF0	2wzq_A	0.0	seqHomolog
307906	2v6i_A	Q32ZD5	2v6i_A	0.0	seqHomolog
307906	5vi7_A	Q32ZE1	5vi7_A	0.0	seqHomolog
307906	3u1i_B	Q3HR18	1ym0_A	2.4	NoSeqHomolog
307906	3u1i_B	Q3ZN04	2w5e_A	2.3	NoSeqHomolog
307906	2wzq_A	Q47PJ0	4qqy_A	1.3	NoSeqHomolog
307906	5vi7_A	Q4JC68	3crw_1	1.4	NoSeqHomolog
307906	3u1i_B	Q52V24	2f91_A	2.4	NoSeqHomolog
307906	3u1i_B	Q54137	5kwm_A	2.4	NoSeqHomolog
307906	2wzq_A	Q56243	1d2m_A	1.4	NoSeqHomolog
307906	2wzq_A	Q58083	1hv8_A	2.0	NoSeqHomolog
307906	3u1i_B	Q5JP69	2odq_A	2.4	NoSeqHomolog
307906	5vi7_A	Q5SIW3	2ipc_A	1.3	NoSeqHomolog
307906	5vi7_A	Q5U8X5	5wx1_A	1.4	seqHomolog
307906	3u1i_B	Q5UB51	3u1i_B	0.0	seqHomolog
307906	5vi7_A	Q5ZND2	4zcf_C	1.9	NoSeqHomolog
307906	5vi7_A	Q6FKD7	6f4a_B	1.5	NoSeqHomolog
307906	3u1i_B	Q6K1C5	2oua_B	2.3	NoSeqHomolog
307906	3u1i_B	Q6UWY2	4q80_A	2.3	NoSeqHomolog
307906	2wzq_A	Q6VPT2	3h7t_A	2.4	NoSeqHomolog
307906	2wzq_A	Q6VPT6	3h7o_A	2.3	NoSeqHomolog
307906	5vi7_A	Q6ZQJ5	5eaw_B	2.4	NoSeqHomolog
307906	5vi7_A	Q72GF3	3eas_B	2.0	NoSeqHomolog
307906	3u1i_B	Q7M135	4nsy_B	2.3	NoSeqHomolog
307906	2wzq_A	Q7MPU7	3h1t_A	1.4	NoSeqHomolog
307906	3u1i_B	Q7SIG2	1eq9_A	2.4	NoSeqHomolog
307906	3u1i_B	Q7SIG3	1elt_A	2.4	NoSeqHomolog
307906	2wzq_A	Q7ZV09	1z3i_X	1.5	NoSeqHomolog
307906	3u1i_B	Q80J95	4x2y_A	2.4	NoSeqHomolog
307906	3u1i_B	Q81817	4jmy_B	2.4	NoSeqHomolog
307906	3u1i_B	Q83883	4inh_G	2.4	NoSeqHomolog
307906	3u1i_B	Q86925	4agj_A	2.4	NoSeqHomolog
307906	2wzq_A	Q873J5	6bb8_A	1.2	NoSeqHomolog
307906	2wzq_A	Q8IYB8	3rc8_A	1.4	NoSeqHomolog
307906	2wzq_A	Q8MX72	1m9u_A	2.3	NoSeqHomolog
307906	3u1i_B	Q8QW30	1dxw_A	2.4	NoSeqHomolog
307906	2wzq_A	Q8SWT2	5n8r_A	1.1	NoSeqHomolog
307906	2wzq_A	Q8TZH8	1wp9_A	2.0	NoSeqHomolog
307906	3u1i_B	Q91516	1bqy_A	2.3	NoSeqHomolog
307906	2wzq_A	Q91H74	2bmf_B	0.3	seqHomolog
307906	3u1i_B	Q91RS4	2f9u_A	2.1	NoSeqHomolog
307906	3u1i_B	Q92743	3tjn_B	2.3	NoSeqHomolog
307906	3u1i_B	Q92876	1lo6_A	2.4	NoSeqHomolog
307906	2wzq_A	Q92900	2wjv_B	1.7	NoSeqHomolog
307906	5vi7_A	Q970I2	5tnu_A	2.4	NoSeqHomolog
307906	5vi7_A	Q971R4	2vl7_A	1.7	NoSeqHomolog
307906	5vi7_A	Q97XQ7	1z6a_A	2.2	NoSeqHomolog
307906	3u1i_B	Q99895	4h4f_A	2.2	NoSeqHomolog
307906	5vi7_A	Q99AU2	3o8b_A	1.1	NoSeqHomolog
307906	2wzq_A	Q99V45	2o8l_A	2.4	NoSeqHomolog
307906	3u1i_B	Q9DU47	1wqs_C	2.4	NoSeqHomolog
307906	3u1i_B	Q9EB08	1zyo_A	2.4	NoSeqHomolog
307906	3u1i_B	Q9ELS8	3lox_A	2.1	NoSeqHomolog
307906	3u1i_B	Q9EXR9	1p3c_A	2.4	NoSeqHomolog
307906	3u1i_B	Q9FL12	5ilb_B	2.3	NoSeqHomolog
307906	2wzq_A	Q9HM14	5h8w_A	1.4	NoSeqHomolog
307906	3u1i_B	Q9I8X1	1op0_A	2.4	NoSeqHomolog
307906	2wzq_A	Q9KSQ6	4lk4_A	2.4	NoSeqHomolog
307906	5vi7_A	Q9NVP1	3ly5_A	2.4	NoSeqHomolog
307906	5vi7_A	Q9RT63	3gp8_A	1.9	NoSeqHomolog
307906	2wzq_A	Q9RTI9	4c30_D	1.6	NoSeqHomolog
307906	2wzq_A	Q9RUU2	4q48_B	1.4	NoSeqHomolog
307906	3u1i_B	Q9SEL7	4ic5_B	2.4	NoSeqHomolog
307906	5vi7_A	Q9UHI6	2oxc_B	2.3	NoSeqHomolog
307906	2v6i_A	Q9UHL0	2rb4_B	2.4	NoSeqHomolog
307906	5vi7_A	Q9UJV9	5h1y_B	2.3	NoSeqHomolog
307906	3u1i_B	Q9UL52	2oq5_A	2.4	NoSeqHomolog
307906	2wzq_A	Q9UMR2	3fht_B	1.3	NoSeqHomolog
307906	2wzq_A	Q9UT27	5ax7_B	2.4	NoSeqHomolog
307906	3u1i_B	Q9VB68	2xxl_A	2.4	NoSeqHomolog
307906	5vi7_A	Q9WMX2	3kqu_E	1.3	NoSeqHomolog
307906	5vi7_A	Q9WY48	1gm5_A	1.6	NoSeqHomolog
307906	2wzq_A	Q9X1R4	3din_B	1.3	NoSeqHomolog
307906	5vi7_A	Q9Y2R4	3dkp_A	2.2	NoSeqHomolog
307906	3u1i_B	Q9Y337	2psx_A	2.4	NoSeqHomolog
307906	3u1i_B	Q9Y5K2	4k1e_A	2.2	NoSeqHomolog
307906	3u1i_B	V5YM14	3wol_A	2.2	NoSeqHomolog
307906	3u1i_B	X2G809	4wf8_A	2.3	NoSeqHomolog
307907	5o6a_D	Q01299	5o6a_D	0.0	seqHomolog
307908	1r6r_A	P12823	1r6r_A	0.0	seqHomolog
307909	5u0b_A	A0A024B7W1	5mrk_A	0.2	seqHomolog
307909	4k6m_A	A0A059TC02	4r1s_A	2.4	NoSeqHomolog
307909	2oxt_A	A0A077K7L1	5gm1_A	2.1	NoSeqHomolog
307909	5k5m_A	A0A097PIE2	5k5m_A	0.0	seqHomolog
307909	5ccv_A	A0A0C5DR25	5o98_A	2.4	NoSeqHomolog
307909	2oxt_A	A0A0H2UR54	3ku1_H	2.2	NoSeqHomolog
307909	2oxt_A	A0A0H2ZU39	4rgb_A	2.4	NoSeqHomolog
307909	2oxt_A	A0A0H2ZV91	3pxx_C	2.4	NoSeqHomolog
307909	2oxt_A	A0A0H2ZWY3	3t7c_B	2.4	NoSeqHomolog
307909	2oxt_A	A0A0H2ZY59	3qlj_F	2.4	NoSeqHomolog
307909	2oxt_A	A0A0H2ZYS9	5ej2_C	2.4	NoSeqHomolog
307909	2oxt_A	A0A0H3ATY4	5er6_C	2.4	NoSeqHomolog
307909	4k6m_A	A0A0H3JPH0	3vvb_A	2.4	NoSeqHomolog
307909	2oxt_A	A0A0H3JWL8	3ntv_A	2.3	NoSeqHomolog
307909	2oxt_A	A0A0H3JYW8	3vse_C	2.2	NoSeqHomolog
307909	4k6m_A	A0A0H3KNM5	5uzx_A	2.4	NoSeqHomolog
307909	2oxt_A	A0A0J5Q3C4	5jgl_B	2.2	NoSeqHomolog
307909	4k6m_A	A0A0J8AIC3	5n5d_A	2.1	NoSeqHomolog
307909	5dto_A	A0A0M3T9D8	6bcm_A	2.1	NoSeqHomolog
307909	2oxt_A	A0A0S2FD35	6c5b_A	2.4	NoSeqHomolog
307909	5wz3_A	A0A109PRQ3	5wz3_A	0.0	seqHomolog
307909	5u0b_A	A0A167V0D5	5wxb_A	0.2	NoSeqHomolog
307909	2oxt_A	A0A1A7VRA8	4iv8_A	2.1	NoSeqHomolog
307909	2oxt_A	A0A1B2TT18	5w7k_A	2.4	NoSeqHomolog
307909	4k6m_A	A0A1C5AE13	5t38_A	2.3	NoSeqHomolog
307909	2oxt_A	A0EKU1	2oxt_A	0.0	seqHomolog
307909	2oxt_A	A0R5M8	4pio_B	2.4	NoSeqHomolog
307909	2oxt_A	A0RD96	3l8d_A	2.3	NoSeqHomolog
307909	2oxt_A	A1AC32	4qnu_B	2.1	NoSeqHomolog
307909	5m2x_A	A1Z651	4hkq_A	1.9	NoSeqHomolog
307909	4k6m_A	A3DJ37	3jwi_A	2.4	NoSeqHomolog
307909	4k6m_A	A4GE69	2eg5_A	2.3	NoSeqHomolog
307909	5tmh_A	A4GE70	2efj_A	2.3	NoSeqHomolog
307909	2oxt_A	A5K867	4mwz_B	2.1	NoSeqHomolog
307909	2oxt_A	A6KZ44	3dp7_B	2.4	NoSeqHomolog
307909	2oxt_A	A6L5C0	3t7r_A	2.0	NoSeqHomolog
307909	4k6m_A	A6MH22	4ztb_B	2.1	NoSeqHomolog
307909	4k6m_A	A6T8J6	3tfw_A	2.3	NoSeqHomolog
307909	2oxt_A	A6XNE6	4evi_A	2.2	NoSeqHomolog
307909	2oxt_A	A8A296	5dpm_A	2.3	NoSeqHomolog
307909	2oxt_A	A9CKD6	2igt_A	2.3	NoSeqHomolog
307909	2oxt_A	B1MLR7	3s55_F	2.4	NoSeqHomolog
307909	4v0q_A	B1PPP0	4khr_B	0.8	NoSeqHomolog
307909	2oxt_A	B1YKR8	3d2l_A	2.3	NoSeqHomolog
307909	4k6m_A	B2HHT4	5f2o_B	2.4	NoSeqHomolog
307909	4k6m_A	B2KPR3	6c8r_A	2.4	NoSeqHomolog
307909	2oxt_A	B2MU09	5hr4_C	2.1	NoSeqHomolog
307909	5m2x_A	B3VQP5	3olb_A	0.7	NoSeqHomolog
307909	2oxt_A	B5L6K6	4e2w_A	2.4	NoSeqHomolog
307909	2oxt_A	C0KTJ6	3lqf_A	2.4	NoSeqHomolog
307909	2oxt_A	C0SUJ9	4yai_A	2.4	NoSeqHomolog
307909	2oxt_A	C3MWA1	5fad_A	2.2	NoSeqHomolog
307909	2oxt_A	C3SBW0	5kpc_A	2.2	NoSeqHomolog
307909	4k6m_A	C5YLL4	5tqm_B	2.4	NoSeqHomolog
307909	5m2x_A	C5Z4W3	5kva_A	2.3	NoSeqHomolog
307909	5u0b_A	D0PY27	3phe_A	0.7	NoSeqHomolog
307909	2oxt_A	D0VWS8	3bzb_A	2.4	NoSeqHomolog
307909	5tmh_A	D0VX01	3elw_A	0.3	seqHomolog
307909	5m2x_A	D3K0N8	3n6m_A	0.8	NoSeqHomolog
307909	2oxt_A	D3KYU3	4f86_B	2.2	NoSeqHomolog
307909	2oxt_A	D4GYL4	6f5z_A	2.3	NoSeqHomolog
307909	5tmh_A	D4L313	5irf_A	1.5	NoSeqHomolog
307909	2oxt_A	D5AV04	3njr_A	2.1	NoSeqHomolog
307909	2oxt_A	D5STZ7	5i2h_A	2.3	NoSeqHomolog
307909	2oxt_A	D7PC21	3ou6_A	2.4	NoSeqHomolog
307909	2oxt_A	E1C9L4	3oec_D	2.4	NoSeqHomolog
307909	5tmh_A	E2GM63	6ar3_D	1.2	NoSeqHomolog
307909	5m2x_A	E5RPG2	5f8i_A	0.8	NoSeqHomolog
307909	5m2x_A	E5RPG3	5f8g_A	0.8	NoSeqHomolog
307909	2oxt_A	F0NBH8	5jwj_A	2.4	NoSeqHomolog
307909	5m2x_A	F1T146	5xe0_A	0.8	NoSeqHomolog
307909	2oxt_A	F7ERX8	5xvq_B	2.4	NoSeqHomolog
307909	2oxt_A	G1K3S1	3s1s_A	2.2	NoSeqHomolog
307909	4v0r_A	G5EFG3	2b2c_A	2.3	NoSeqHomolog
307909	5dto_A	G7K2D1	6bq2_A	2.1	NoSeqHomolog
307909	5m2x_A	I3UIB4	4ika_A	0.8	NoSeqHomolog
307909	4k6m_A	J3UJH9	6bwc_A	2.4	NoSeqHomolog
307909	2oxt_A	K4RFM2	4d7k_A	2.4	NoSeqHomolog
307909	2oxt_A	O04385	3reo_D	2.4	NoSeqHomolog
307909	4v0r_A	O05979	5dnk_A	2.3	NoSeqHomolog
307909	2oxt_A	O14717	1g55_A	2.4	NoSeqHomolog
307909	2oxt_A	O25511	2gn4_B	2.4	NoSeqHomolog
307909	2oxt_A	O26249	1kxz_H	2.1	NoSeqHomolog
307909	2oxt_A	O26771	3fpe_B	2.4	NoSeqHomolog
307909	5tfr_A	O28192	1nt2_A	2.0	NoSeqHomolog
307909	2oxt_A	O30190	3dli_C	2.4	NoSeqHomolog
307909	2oxt_A	O31474	2glu_A	2.1	NoSeqHomolog
307909	2oxt_A	O32036	5zw3_A	2.2	NoSeqHomolog
307909	5u0b_A	O50082	1ixk_A	2.1	NoSeqHomolog
307909	2oxt_A	O53532	5f8c_B	2.4	NoSeqHomolog
307909	2oxt_A	O55060	2gb4_B	2.3	NoSeqHomolog
307909	2oxt_A	O55239	2i62_C	2.3	NoSeqHomolog
307909	4v0r_A	O57950	2zsu_C	2.1	NoSeqHomolog
307909	2oxt_A	O57965	1ve3_A	2.1	NoSeqHomolog
307909	4v0r_A	O58523	3a25_A	2.2	NoSeqHomolog
307909	2oxt_A	O58581	2yxl_A	2.1	NoSeqHomolog
307909	4k6m_A	O59000	1wzn_B	2.4	NoSeqHomolog
